"NACCAGE","EDUC","SEX","RACE","sdpred","sd","EDUCCATsomecollege","EDUCCAThigherthancollege","SEX:NACCAGE","EDUCCATsomecollege:NACCAGE","EDUCCAThigherthancollege:NACCAGE","mean.adj","sd.adj"
73,25,0,0,2.24339548876612,2.24477127107357,0,1,0,0,73,10.4376766463091,2.24339548876612
74,25,0,0,2.24858144576475,2.24537541254664,0,1,0,0,74,10.4142457203466,2.24858144576475
75,25,0,0,2.25379874291825,2.24966321556023,0,1,0,0,75,10.3942097429611,2.25379874291825
76,25,0,0,2.25902402012913,2.26575048483421,0,1,0,0,76,10.377023795496,2.25902402012913
77,25,0,0,2.26423391729991,2.27216138272183,0,1,0,0,77,10.3621429592943,2.26423391729991
78,25,0,0,2.26940507433309,2.27759510083782,0,1,0,0,78,10.3490223156992,2.26940507433309
79,25,0,0,2.2745141311312,2.28158044550373,0,1,0,0,79,10.337116946054,2.2745141311312
80,25,0,0,2.27953929363627,2.26988404870263,0,1,0,0,80,10.3258753369088,2.27953929363627
81,25,0,0,2.28447415256273,2.27204317722192,0,1,0,0,81,10.3146811875673,2.28447415256273
82,25,0,0,2.28932103086143,2.30219880043383,0,1,0,0,82,10.3028814247677,2.28932103086143
83,25,0,0,2.29408235170977,2.30710352127273,0,1,0,0,83,10.2898225531814,2.29408235170977
84,25,0,0,2.29876053828512,2.32386310932722,0,1,0,0,84,10.2748510774795,2.29876053828512
85,25,0,0,2.30335801376487,2.32375385783604,0,1,0,0,85,10.2573135023334,2.30335801376487
86,25,0,0,2.30787720132642,2.31475548510932,0,1,0,0,86,10.2365563324145,2.30787720132642
87,25,0,0,2.31232052414715,2.29880494681109,0,1,0,0,87,10.211926072394,2.31232052414715
88,25,0,0,2.31669102728982,2.3071237469351,0,1,0,0,88,10.1828398034506,2.31669102728982
89,25,0,0,2.32099559365613,2.3215881518554,0,1,0,0,89,10.1491501553017,2.32099559365613
90,25,0,0,2.32524256873005,2.31163278456885,0,1,0,0,90,10.1108757431541,2.32524256873005
91,25,0,0,2.32944030087465,2.32906935130989,0,1,0,0,91,10.0680355089577,2.32944030087465
92,25,0,0,2.333597138453,2.32998901818793,0,1,0,0,92,10.0206483946625,2.333597138453
93,25,0,0,2.33772142982818,2.27864934550031,0,1,0,0,93,9.96873334221854,2.33772142982818
94,25,0,0,2.34182152336325,2.31546928645371,0,1,0,0,94,9.91230929357565,2.34182152336325
95,25,0,0,2.34590576742129,2.29758452662226,0,1,0,0,95,9.85139519068385,2.34590576742129
40,10,1,0,2.14665895719347,2.5512982011844,0,0,40,0,0,7.8859860542863,2.14665895719347
41,10,1,0,2.14822935649391,2.50245883305887,0,0,41,0,0,7.88410927970662,2.14822935649391
42,10,1,0,2.14980860399272,2.4229134842202,0,0,42,0,0,7.88218238837266,2.14980860399272
43,10,1,0,2.15140171623627,2.44759842023381,0,0,43,0,0,7.88017895069014,2.15140171623627
44,10,1,0,2.15301370977092,2.36077666599947,0,0,44,0,0,7.8780725370648,2.15301370977092
45,10,1,0,2.15464960114305,2.32503833557731,0,0,45,0,0,7.87583671790236,2.15464960114305
46,10,1,0,2.15631440689902,2.15936629355589,0,0,46,0,0,7.87344506360856,2.15631440689902
47,10,1,0,2.1580131435852,2.22026298749994,0,0,47,0,0,7.87087114458912,2.1580131435852
48,10,1,0,2.15975083097082,2.12951268805299,0,0,48,0,0,7.8680883648454,2.15975083097082
49,10,1,0,2.16153412603854,2.09984661363091,0,0,49,0,0,7.8649855949599,2.16153412603854
50,10,1,0,2.16337398184489,2.16071220608098,0,0,50,0,0,7.86122988849278,2.16337398184489
51,10,1,0,2.16528204758436,2.13084876337825,0,0,51,0,0,7.85645235566071,2.16528204758436
52,10,1,0,2.16726997245148,2.1433163309267,0,0,52,0,0,7.85028410668041,2.16726997245148
53,10,1,0,2.16934940564075,2.12371085452136,0,0,53,0,0,7.84235625176856,2.16934940564075
54,10,1,0,2.17153199634668,2.10600964672668,0,0,54,0,0,7.83229990114187,2.17153199634668
55,10,1,0,2.17382939376379,2.14190922988873,0,0,55,0,0,7.81974616501702,2.17382939376379
56,10,1,0,2.17625324261668,2.12925049768678,0,0,56,0,0,7.8043277095669,2.17625324261668
57,10,1,0,2.17881479818976,2.16532524104055,0,0,57,0,0,7.78581276364766,2.17881479818976
58,10,1,0,2.18152462963749,2.16548585330182,0,0,58,0,0,7.7642083953909,2.18152462963749
59,10,1,0,2.18439323627212,2.17185509600428,0,0,59,0,0,7.73954598474377,2.18439323627212
60,10,1,0,2.18743111740589,2.19273872257046,0,0,60,0,0,7.7118569116534,2.18743111740589
61,10,1,0,2.19064877235105,2.1765537763653,0,0,61,0,0,7.68117255606693,2.19064877235105
62,10,1,0,2.19405670041984,2.16441423445719,0,0,62,0,0,7.64752429793147,2.19405670041984
63,10,1,0,2.1976654009245,2.19295504357603,0,0,63,0,0,7.61094351719417,2.1976654009245
64,10,1,0,2.2014850252714,2.20389417410365,0,0,64,0,0,7.57147400482305,2.2014850252714
65,10,1,0,2.20551423108697,2.20693389262864,0,0,65,0,0,7.52956957514285,2.20551423108697
66,10,1,0,2.2097378241889,2.20456751319977,0,0,66,0,0,7.4861781849766,2.2097378241889
67,10,1,0,2.21413978572908,2.20978410700065,0,0,67,0,0,7.44227720986355,2.21413978572908
68,10,1,0,2.21870409685937,2.21761899656066,0,0,68,0,0,7.39884402534289,2.21870409685937
69,10,1,0,2.22341473873165,2.22969484845566,0,0,69,0,0,7.35685600695386,2.22341473873165
70,10,1,0,2.22825569249779,2.23733693957653,0,0,70,0,0,7.31729053023566,2.22825569249779
71,10,1,0,2.23321093930967,2.22934519934625,0,0,71,0,0,7.28112497072753,2.23321093930967
72,10,1,0,2.23826423201986,2.23623414925707,0,0,72,0,0,7.24928936343002,2.23826423201986
73,10,1,0,2.24339548876612,2.24477127107357,0,0,73,0,0,7.22191857023352,2.24339548876612
74,10,1,0,2.24858144576475,2.24537541254664,0,0,74,0,0,7.19848764427097,2.24858144576475
75,10,1,0,2.25379874291825,2.24966321556023,0,0,75,0,0,7.17845166688552,2.25379874291825
76,10,1,0,2.25902402012913,2.26575048483421,0,0,76,0,0,7.16126571942037,2.25902402012913
77,10,1,0,2.26423391729991,2.27216138272183,0,0,77,0,0,7.14638488321868,2.26423391729991
78,10,1,0,2.26940507433309,2.27759510083782,0,0,78,0,0,7.13326423962362,2.26940507433309
79,10,1,0,2.2745141311312,2.28158044550373,0,0,79,0,0,7.12135886997838,2.2745141311312
80,10,1,0,2.27953929363627,2.26988404870263,0,0,80,0,0,7.11011726083314,2.27953929363627
81,10,1,0,2.28447415256273,2.27204317722192,0,0,81,0,0,7.0989231114917,2.28447415256273
82,10,1,0,2.28932103086143,2.30219880043383,0,0,82,0,0,7.08712334869213,2.28932103086143
83,10,1,0,2.29408235170977,2.30710352127273,0,0,83,0,0,7.07406447710575,2.29408235170977
84,10,1,0,2.29876053828512,2.32386310932722,0,0,84,0,0,7.05909300140386,2.29876053828512
85,10,1,0,2.30335801376487,2.32375385783604,0,0,85,0,0,7.04155542625779,2.30335801376487
86,10,1,0,2.30787720132642,2.31475548510932,0,0,86,0,0,7.02079825633885,2.30787720132642
87,10,1,0,2.31232052414715,2.29880494681109,0,0,87,0,0,6.99616799631835,2.31232052414715
88,10,1,0,2.31669102728982,2.3071237469351,0,0,88,0,0,6.967081727375,2.31669102728982
89,10,1,0,2.32099559365613,2.3215881518554,0,0,89,0,0,6.93339207922608,2.32099559365613
90,10,1,0,2.32524256873005,2.31163278456885,0,0,90,0,0,6.89511766707846,2.32524256873005
91,10,1,0,2.32944030087465,2.32906935130989,0,0,91,0,0,6.85227743288208,2.32944030087465
92,10,1,0,2.333597138453,2.32998901818793,0,0,92,0,0,6.80489031858692,2.333597138453
93,10,1,0,2.33772142982818,2.27864934550031,0,0,93,0,0,6.75297526614292,2.33772142982818
94,10,1,0,2.34182152336325,2.31546928645371,0,0,94,0,0,6.69655121750003,2.34182152336325
95,10,1,0,2.34590576742129,2.29758452662226,0,0,95,0,0,6.63563711460823,2.34590576742129
40,11,1,0,2.14665895719347,2.5512982011844,0,0,40,0,0,8.07303515174307,2.14665895719347
41,11,1,0,2.14822935649391,2.50245883305887,0,0,41,0,0,8.0711583771634,2.14822935649391
42,11,1,0,2.14980860399272,2.4229134842202,0,0,42,0,0,8.06923148582944,2.14980860399272
43,11,1,0,2.15140171623627,2.44759842023381,0,0,43,0,0,8.06722804814692,2.15140171623627
44,11,1,0,2.15301370977092,2.36077666599947,0,0,44,0,0,8.06512163452158,2.15301370977092
45,11,1,0,2.15464960114305,2.32503833557731,0,0,45,0,0,8.06288581535914,2.15464960114305
46,11,1,0,2.15631440689902,2.15936629355589,0,0,46,0,0,8.06049416106534,2.15631440689902
47,11,1,0,2.1580131435852,2.22026298749994,0,0,47,0,0,8.0579202420459,2.1580131435852
48,11,1,0,2.15975083097082,2.12951268805299,0,0,48,0,0,8.05513746230218,2.15975083097082
49,11,1,0,2.16153412603854,2.09984661363091,0,0,49,0,0,8.05203469241668,2.16153412603854
50,11,1,0,2.16337398184489,2.16071220608098,0,0,50,0,0,8.04827898594955,2.16337398184489
51,11,1,0,2.16528204758436,2.13084876337825,0,0,51,0,0,8.04350145311749,2.16528204758436
52,11,1,0,2.16726997245148,2.1433163309267,0,0,52,0,0,8.03733320413719,2.16726997245148
53,11,1,0,2.16934940564075,2.12371085452136,0,0,53,0,0,8.02940534922534,2.16934940564075
54,11,1,0,2.17153199634668,2.10600964672668,0,0,54,0,0,8.01934899859865,2.17153199634668
55,11,1,0,2.17382939376379,2.14190922988873,0,0,55,0,0,8.0067952624738,2.17382939376379
56,11,1,0,2.17625324261668,2.12925049768678,0,0,56,0,0,7.99137680702368,2.17625324261668
57,11,1,0,2.17881479818976,2.16532524104055,0,0,57,0,0,7.97286186110443,2.17881479818976
58,11,1,0,2.18152462963749,2.16548585330182,0,0,58,0,0,7.95125749284768,2.18152462963749
59,11,1,0,2.18439323627212,2.17185509600428,0,0,59,0,0,7.92659508220055,2.18439323627212
60,11,1,0,2.18743111740589,2.19273872257046,0,0,60,0,0,7.89890600911018,2.18743111740589
61,11,1,0,2.19064877235105,2.1765537763653,0,0,61,0,0,7.8682216535237,2.19064877235105
62,11,1,0,2.19405670041984,2.16441423445719,0,0,62,0,0,7.83457339538825,2.19405670041984
63,11,1,0,2.1976654009245,2.19295504357603,0,0,63,0,0,7.79799261465095,2.1976654009245
64,11,1,0,2.2014850252714,2.20389417410365,0,0,64,0,0,7.75852310227982,2.2014850252714
65,11,1,0,2.20551423108697,2.20693389262864,0,0,65,0,0,7.71661867259962,2.20551423108697
66,11,1,0,2.2097378241889,2.20456751319977,0,0,66,0,0,7.67322728243338,2.2097378241889
67,11,1,0,2.21413978572908,2.20978410700065,0,0,67,0,0,7.62932630732032,2.21413978572908
68,11,1,0,2.21870409685937,2.21761899656066,0,0,68,0,0,7.58589312279967,2.21870409685937
69,11,1,0,2.22341473873165,2.22969484845566,0,0,69,0,0,7.54390510441063,2.22341473873165
70,11,1,0,2.22825569249779,2.23733693957653,0,0,70,0,0,7.50433962769244,2.22825569249779
71,11,1,0,2.23321093930967,2.22934519934625,0,0,71,0,0,7.4681740681843,2.23321093930967
72,11,1,0,2.23826423201986,2.23623414925707,0,0,72,0,0,7.43633846088679,2.23826423201986
73,11,1,0,2.24339548876612,2.24477127107357,0,0,73,0,0,7.4089676676903,2.24339548876612
74,11,1,0,2.24858144576475,2.24537541254664,0,0,74,0,0,7.38553674172775,2.24858144576475
75,11,1,0,2.25379874291825,2.24966321556023,0,0,75,0,0,7.3655007643423,2.25379874291825
76,11,1,0,2.25902402012913,2.26575048483421,0,0,76,0,0,7.34831481687714,2.25902402012913
77,11,1,0,2.26423391729991,2.27216138272183,0,0,77,0,0,7.33343398067545,2.26423391729991
78,11,1,0,2.26940507433309,2.27759510083782,0,0,78,0,0,7.3203133370804,2.26940507433309
79,11,1,0,2.2745141311312,2.28158044550373,0,0,79,0,0,7.30840796743516,2.2745141311312
80,11,1,0,2.27953929363627,2.26988404870263,0,0,80,0,0,7.29716635828992,2.27953929363627
81,11,1,0,2.28447415256273,2.27204317722192,0,0,81,0,0,7.28597220894848,2.28447415256273
82,11,1,0,2.28932103086143,2.30219880043383,0,0,82,0,0,7.27417244614891,2.28932103086143
83,11,1,0,2.29408235170977,2.30710352127273,0,0,83,0,0,7.26111357456252,2.29408235170977
84,11,1,0,2.29876053828512,2.32386310932722,0,0,84,0,0,7.24614209886064,2.29876053828512
85,11,1,0,2.30335801376487,2.32375385783604,0,0,85,0,0,7.22860452371456,2.30335801376487
86,11,1,0,2.30787720132642,2.31475548510932,0,0,86,0,0,7.20784735379562,2.30787720132642
87,11,1,0,2.31232052414715,2.29880494681109,0,0,87,0,0,7.18321709377513,2.31232052414715
88,11,1,0,2.31669102728982,2.3071237469351,0,0,88,0,0,7.15413082483178,2.31669102728982
89,11,1,0,2.32099559365613,2.3215881518554,0,0,89,0,0,7.12044117668286,2.32099559365613
90,11,1,0,2.32524256873005,2.31163278456885,0,0,90,0,0,7.08216676453523,2.32524256873005
91,11,1,0,2.32944030087465,2.32906935130989,0,0,91,0,0,7.03932653033886,2.32944030087465
92,11,1,0,2.333597138453,2.32998901818793,0,0,92,0,0,6.99193941604369,2.333597138453
93,11,1,0,2.33772142982818,2.27864934550031,0,0,93,0,0,6.94002436359969,2.33772142982818
94,11,1,0,2.34182152336325,2.31546928645371,0,0,94,0,0,6.88360031495681,2.34182152336325
95,11,1,0,2.34590576742129,2.29758452662226,0,0,95,0,0,6.822686212065,2.34590576742129
40,12,1,0,2.14665895719347,2.5512982011844,0,0,40,0,0,8.26008424919985,2.14665895719347
41,12,1,0,2.14822935649391,2.50245883305887,0,0,41,0,0,8.25820747462017,2.14822935649391
42,12,1,0,2.14980860399272,2.4229134842202,0,0,42,0,0,8.25628058328621,2.14980860399272
43,12,1,0,2.15140171623627,2.44759842023381,0,0,43,0,0,8.2542771456037,2.15140171623627
44,12,1,0,2.15301370977092,2.36077666599947,0,0,44,0,0,8.25217073197835,2.15301370977092
45,12,1,0,2.15464960114305,2.32503833557731,0,0,45,0,0,8.24993491281592,2.15464960114305
46,12,1,0,2.15631440689902,2.15936629355589,0,0,46,0,0,8.24754325852211,2.15631440689902
47,12,1,0,2.1580131435852,2.22026298749994,0,0,47,0,0,8.24496933950267,2.1580131435852
48,12,1,0,2.15975083097082,2.12951268805299,0,0,48,0,0,8.24218655975896,2.15975083097082
49,12,1,0,2.16153412603854,2.09984661363091,0,0,49,0,0,8.23908378987346,2.16153412603854
50,12,1,0,2.16337398184489,2.16071220608098,0,0,50,0,0,8.23532808340633,2.16337398184489
51,12,1,0,2.16528204758436,2.13084876337825,0,0,51,0,0,8.23055055057427,2.16528204758436
52,12,1,0,2.16726997245148,2.1433163309267,0,0,52,0,0,8.22438230159396,2.16726997245148
53,12,1,0,2.16934940564075,2.12371085452136,0,0,53,0,0,8.21645444668212,2.16934940564075
54,12,1,0,2.17153199634668,2.10600964672668,0,0,54,0,0,8.20639809605542,2.17153199634668
55,12,1,0,2.17382939376379,2.14190922988873,0,0,55,0,0,8.19384435993057,2.17382939376379
56,12,1,0,2.17625324261668,2.12925049768678,0,0,56,0,0,8.17842590448046,2.17625324261668
57,12,1,0,2.17881479818976,2.16532524104055,0,0,57,0,0,8.15991095856121,2.17881479818976
58,12,1,0,2.18152462963749,2.16548585330182,0,0,58,0,0,8.13830659030445,2.18152462963749
59,12,1,0,2.18439323627212,2.17185509600428,0,0,59,0,0,8.11364417965733,2.18439323627212
60,12,1,0,2.18743111740589,2.19273872257046,0,0,60,0,0,8.08595510656696,2.18743111740589
61,12,1,0,2.19064877235105,2.1765537763653,0,0,61,0,0,8.05527075098048,2.19064877235105
62,12,1,0,2.19405670041984,2.16441423445719,0,0,62,0,0,8.02162249284502,2.19405670041984
63,12,1,0,2.1976654009245,2.19295504357603,0,0,63,0,0,7.98504171210773,2.1976654009245
64,12,1,0,2.2014850252714,2.20389417410365,0,0,64,0,0,7.9455721997366,2.2014850252714
65,12,1,0,2.20551423108697,2.20693389262864,0,0,65,0,0,7.9036677700564,2.20551423108697
66,12,1,0,2.2097378241889,2.20456751319977,0,0,66,0,0,7.86027637989016,2.2097378241889
67,12,1,0,2.21413978572908,2.20978410700065,0,0,67,0,0,7.8163754047771,2.21413978572908
68,12,1,0,2.21870409685937,2.21761899656066,0,0,68,0,0,7.77294222025644,2.21870409685937
69,12,1,0,2.22341473873165,2.22969484845566,0,0,69,0,0,7.73095420186741,2.22341473873165
70,12,1,0,2.22825569249779,2.23733693957653,0,0,70,0,0,7.69138872514921,2.22825569249779
71,12,1,0,2.23321093930967,2.22934519934625,0,0,71,0,0,7.65522316564108,2.23321093930967
72,12,1,0,2.23826423201986,2.23623414925707,0,0,72,0,0,7.62338755834357,2.23826423201986
73,12,1,0,2.24339548876612,2.24477127107357,0,0,73,0,0,7.59601676514708,2.24339548876612
74,12,1,0,2.24858144576475,2.24537541254664,0,0,74,0,0,7.57258583918452,2.24858144576475
75,12,1,0,2.25379874291825,2.24966321556023,0,0,75,0,0,7.55254986179908,2.25379874291825
76,12,1,0,2.25902402012913,2.26575048483421,0,0,76,0,0,7.53536391433392,2.25902402012913
77,12,1,0,2.26423391729991,2.27216138272183,0,0,77,0,0,7.52048307813223,2.26423391729991
78,12,1,0,2.26940507433309,2.27759510083782,0,0,78,0,0,7.50736243453717,2.26940507433309
79,12,1,0,2.2745141311312,2.28158044550373,0,0,79,0,0,7.49545706489194,2.2745141311312
80,12,1,0,2.27953929363627,2.26988404870263,0,0,80,0,0,7.4842154557467,2.27953929363627
81,12,1,0,2.28447415256273,2.27204317722192,0,0,81,0,0,7.47302130640526,2.28447415256273
82,12,1,0,2.28932103086143,2.30219880043383,0,0,82,0,0,7.46122154360569,2.28932103086143
83,12,1,0,2.29408235170977,2.30710352127273,0,0,83,0,0,7.4481626720193,2.29408235170977
84,12,1,0,2.29876053828512,2.32386310932722,0,0,84,0,0,7.43319119631741,2.29876053828512
85,12,1,0,2.30335801376487,2.32375385783604,0,0,85,0,0,7.41565362117134,2.30335801376487
86,12,1,0,2.30787720132642,2.31475548510932,0,0,86,0,0,7.3948964512524,2.30787720132642
87,12,1,0,2.31232052414715,2.29880494681109,0,0,87,0,0,7.37026619123191,2.31232052414715
88,12,1,0,2.31669102728982,2.3071237469351,0,0,88,0,0,7.34117992228855,2.31669102728982
89,12,1,0,2.32099559365613,2.3215881518554,0,0,89,0,0,7.30749027413963,2.32099559365613
90,12,1,0,2.32524256873005,2.31163278456885,0,0,90,0,0,7.26921586199201,2.32524256873005
91,12,1,0,2.32944030087465,2.32906935130989,0,0,91,0,0,7.22637562779564,2.32944030087465
92,12,1,0,2.333597138453,2.32998901818793,0,0,92,0,0,7.17898851350047,2.333597138453
93,12,1,0,2.33772142982818,2.27864934550031,0,0,93,0,0,7.12707346105647,2.33772142982818
94,12,1,0,2.34182152336325,2.31546928645371,0,0,94,0,0,7.07064941241359,2.34182152336325
95,12,1,0,2.34590576742129,2.29758452662226,0,0,95,0,0,7.00973530952178,2.34590576742129
40,13,1,0,2.14665895719347,2.5512982011844,1,0,40,40,0,8.44713334665663,2.14665895719347
41,13,1,0,2.14822935649391,2.50245883305887,1,0,41,41,0,8.44525657207695,2.14822935649391
42,13,1,0,2.14980860399272,2.4229134842202,1,0,42,42,0,8.44332968074299,2.14980860399272
43,13,1,0,2.15140171623627,2.44759842023381,1,0,43,43,0,8.44132624306047,2.15140171623627
44,13,1,0,2.15301370977092,2.36077666599947,1,0,44,44,0,8.43921982943513,2.15301370977092
45,13,1,0,2.15464960114305,2.32503833557731,1,0,45,45,0,8.4369840102727,2.15464960114305
46,13,1,0,2.15631440689902,2.15936629355589,1,0,46,46,0,8.43459235597889,2.15631440689902
47,13,1,0,2.1580131435852,2.22026298749994,1,0,47,47,0,8.43201843695945,2.1580131435852
48,13,1,0,2.15975083097082,2.12951268805299,1,0,48,48,0,8.42923565721573,2.15975083097082
49,13,1,0,2.16153412603854,2.09984661363091,1,0,49,49,0,8.42613288733024,2.16153412603854
50,13,1,0,2.16337398184489,2.16071220608098,1,0,50,50,0,8.42237718086311,2.16337398184489
51,13,1,0,2.16528204758436,2.13084876337825,1,0,51,51,0,8.41759964803104,2.16528204758436
52,13,1,0,2.16726997245148,2.1433163309267,1,0,52,52,0,8.41143139905074,2.16726997245148
53,13,1,0,2.16934940564075,2.12371085452136,1,0,53,53,0,8.4035035441389,2.16934940564075
54,13,1,0,2.17153199634668,2.10600964672668,1,0,54,54,0,8.3934471935122,2.17153199634668
55,13,1,0,2.17382939376379,2.14190922988873,1,0,55,55,0,8.38089345738735,2.17382939376379
56,13,1,0,2.17625324261668,2.12925049768678,1,0,56,56,0,8.36547500193724,2.17625324261668
57,13,1,0,2.17881479818976,2.16532524104055,1,0,57,57,0,8.34696005601799,2.17881479818976
58,13,1,0,2.18152462963749,2.16548585330182,1,0,58,58,0,8.32535568776123,2.18152462963749
59,13,1,0,2.18439323627212,2.17185509600428,1,0,59,59,0,8.3006932771141,2.18439323627212
60,13,1,0,2.18743111740589,2.19273872257046,1,0,60,60,0,8.27300420402374,2.18743111740589
61,13,1,0,2.19064877235105,2.1765537763653,1,0,61,61,0,8.24231984843726,2.19064877235105
62,13,1,0,2.19405670041984,2.16441423445719,1,0,62,62,0,8.2086715903018,2.19405670041984
63,13,1,0,2.1976654009245,2.19295504357603,1,0,63,63,0,8.1720908095645,2.1976654009245
64,13,1,0,2.2014850252714,2.20389417410365,1,0,64,64,0,8.13262129719338,2.2014850252714
65,13,1,0,2.20551423108697,2.20693389262864,1,0,65,65,0,8.09071686751318,2.20551423108697
66,13,1,0,2.2097378241889,2.20456751319977,1,0,66,66,0,8.04732547734693,2.2097378241889
67,13,1,0,2.21413978572908,2.20978410700065,1,0,67,67,0,8.00342450223388,2.21413978572908
68,13,1,0,2.21870409685937,2.21761899656066,1,0,68,68,0,7.95999131771322,2.21870409685937
69,13,1,0,2.22341473873165,2.22969484845566,1,0,69,69,0,7.91800329932418,2.22341473873165
70,13,1,0,2.22825569249779,2.23733693957653,1,0,70,70,0,7.87843782260599,2.22825569249779
71,13,1,0,2.23321093930967,2.22934519934625,1,0,71,71,0,7.84227226309785,2.23321093930967
72,13,1,0,2.23826423201986,2.23623414925707,1,0,72,72,0,7.81043665580035,2.23826423201986
73,13,1,0,2.24339548876612,2.24477127107357,1,0,73,73,0,7.78306586260385,2.24339548876612
74,13,1,0,2.24858144576475,2.24537541254664,1,0,74,74,0,7.7596349366413,2.24858144576475
75,13,1,0,2.25379874291825,2.24966321556023,1,0,75,75,0,7.73959895925585,2.25379874291825
76,13,1,0,2.25902402012913,2.26575048483421,1,0,76,76,0,7.7224130117907,2.25902402012913
77,13,1,0,2.26423391729991,2.27216138272183,1,0,77,77,0,7.707532175589,2.26423391729991
78,13,1,0,2.26940507433309,2.27759510083782,1,0,78,78,0,7.69441153199395,2.26940507433309
79,13,1,0,2.2745141311312,2.28158044550373,1,0,79,79,0,7.68250616234871,2.2745141311312
80,13,1,0,2.27953929363627,2.26988404870263,1,0,80,80,0,7.67126455320347,2.27953929363627
81,13,1,0,2.28447415256273,2.27204317722192,1,0,81,81,0,7.66007040386203,2.28447415256273
82,13,1,0,2.28932103086143,2.30219880043383,1,0,82,82,0,7.64827064106246,2.28932103086143
83,13,1,0,2.29408235170977,2.30710352127273,1,0,83,83,0,7.63521176947607,2.29408235170977
84,13,1,0,2.29876053828512,2.32386310932722,1,0,84,84,0,7.62024029377419,2.29876053828512
85,13,1,0,2.30335801376487,2.32375385783604,1,0,85,85,0,7.60270271862812,2.30335801376487
86,13,1,0,2.30787720132642,2.31475548510932,1,0,86,86,0,7.58194554870918,2.30787720132642
87,13,1,0,2.31232052414715,2.29880494681109,1,0,87,87,0,7.55731528868868,2.31232052414715
88,13,1,0,2.31669102728982,2.3071237469351,1,0,88,88,0,7.52822901974533,2.31669102728982
89,13,1,0,2.32099559365613,2.3215881518554,1,0,89,89,0,7.49453937159641,2.32099559365613
90,13,1,0,2.32524256873005,2.31163278456885,1,0,90,90,0,7.45626495944879,2.32524256873005
91,13,1,0,2.32944030087465,2.32906935130989,1,0,91,91,0,7.41342472525241,2.32944030087465
92,13,1,0,2.333597138453,2.32998901818793,1,0,92,92,0,7.36603761095725,2.333597138453
93,13,1,0,2.33772142982818,2.27864934550031,1,0,93,93,0,7.31412255851325,2.33772142982818
94,13,1,0,2.34182152336325,2.31546928645371,1,0,94,94,0,7.25769850987036,2.34182152336325
95,13,1,0,2.34590576742129,2.29758452662226,1,0,95,95,0,7.19678440697856,2.34590576742129
40,14,1,0,2.14665895719347,2.5512982011844,1,0,40,40,0,8.6341824441134,2.14665895719347
41,14,1,0,2.14822935649391,2.50245883305887,1,0,41,41,0,8.63230566953373,2.14822935649391
42,14,1,0,2.14980860399272,2.4229134842202,1,0,42,42,0,8.63037877819976,2.14980860399272
43,14,1,0,2.15140171623627,2.44759842023381,1,0,43,43,0,8.62837534051725,2.15140171623627
44,14,1,0,2.15301370977092,2.36077666599947,1,0,44,44,0,8.62626892689191,2.15301370977092
45,14,1,0,2.15464960114305,2.32503833557731,1,0,45,45,0,8.62403310772947,2.15464960114305
46,14,1,0,2.15631440689902,2.15936629355589,1,0,46,46,0,8.62164145343567,2.15631440689902
47,14,1,0,2.1580131435852,2.22026298749994,1,0,47,47,0,8.61906753441622,2.1580131435852
48,14,1,0,2.15975083097082,2.12951268805299,1,0,48,48,0,8.61628475467251,2.15975083097082
49,14,1,0,2.16153412603854,2.09984661363091,1,0,49,49,0,8.61318198478701,2.16153412603854
50,14,1,0,2.16337398184489,2.16071220608098,1,0,50,50,0,8.60942627831988,2.16337398184489
51,14,1,0,2.16528204758436,2.13084876337825,1,0,51,51,0,8.60464874548782,2.16528204758436
52,14,1,0,2.16726997245148,2.1433163309267,1,0,52,52,0,8.59848049650752,2.16726997245148
53,14,1,0,2.16934940564075,2.12371085452136,1,0,53,53,0,8.59055264159567,2.16934940564075
54,14,1,0,2.17153199634668,2.10600964672668,1,0,54,54,0,8.58049629096897,2.17153199634668
55,14,1,0,2.17382939376379,2.14190922988873,1,0,55,55,0,8.56794255484413,2.17382939376379
56,14,1,0,2.17625324261668,2.12925049768678,1,0,56,56,0,8.55252409939401,2.17625324261668
57,14,1,0,2.17881479818976,2.16532524104055,1,0,57,57,0,8.53400915347476,2.17881479818976
58,14,1,0,2.18152462963749,2.16548585330182,1,0,58,58,0,8.51240478521801,2.18152462963749
59,14,1,0,2.18439323627212,2.17185509600428,1,0,59,59,0,8.48774237457088,2.18439323627212
60,14,1,0,2.18743111740589,2.19273872257046,1,0,60,60,0,8.46005330148051,2.18743111740589
61,14,1,0,2.19064877235105,2.1765537763653,1,0,61,61,0,8.42936894589403,2.19064877235105
62,14,1,0,2.19405670041984,2.16441423445719,1,0,62,62,0,8.39572068775858,2.19405670041984
63,14,1,0,2.1976654009245,2.19295504357603,1,0,63,63,0,8.35913990702128,2.1976654009245
64,14,1,0,2.2014850252714,2.20389417410365,1,0,64,64,0,8.31967039465015,2.2014850252714
65,14,1,0,2.20551423108697,2.20693389262864,1,0,65,65,0,8.27776596496995,2.20551423108697
66,14,1,0,2.2097378241889,2.20456751319977,1,0,66,66,0,8.23437457480371,2.2097378241889
67,14,1,0,2.21413978572908,2.20978410700065,1,0,67,67,0,8.19047359969065,2.21413978572908
68,14,1,0,2.21870409685937,2.21761899656066,1,0,68,68,0,8.14704041517,2.21870409685937
69,14,1,0,2.22341473873165,2.22969484845566,1,0,69,69,0,8.10505239678096,2.22341473873165
