NACCAGE,EDUC,SEX,RACE,model,RACE_model,mean.adj,sd.adj,mean.adj.ori,sd.adj.ori,,,,,
76,10,0,Black,transformed,1,2.096196235,0.099706606,44.51336112,16.60994912,,,,,
77,10,0,Black,transformed,1,2.099624604,0.099706606,45.15445625,17.17985963,,,,,
78,10,0,Black,transformed,1,2.103407993,0.099706606,45.87423352,17.79177419,,,,,
79,10,0,Black,transformed,1,2.107708101,0.099706606,46.69935737,18.44863247,,,,,
80,10,0,Black,transformed,1,2.112667208,0.099706606,47.65269217,19.15295635,,,,,
81,10,0,Black,transformed,1,2.118236804,0.099706606,48.71976999,19.90316319,,,,,
82,10,0,Black,transformed,1,2.12426009,0.099706606,49.86493352,20.69534071,,,,,
83,10,0,Black,transformed,1,2.130579025,0.099706606,51.05228225,21.52554988,,,,,
84,10,0,Black,transformed,1,2.137035566,0.099706606,52.24591563,22.38985167,,,,,
85,10,0,Black,transformed,1,2.143471671,0.099706606,53.40993316,23.28430704,,,,,
86,10,0,Black,transformed,1,2.149729298,0.099706606,54.5084343,24.20497697,,,,,
87,10,0,Black,transformed,1,2.155650405,0.099706606,55.50551853,25.14792243,,,,,
88,10,0,Black,transformed,1,2.161159392,0.099706606,56.38900619,26.10938228,,,,,
89,10,0,Black,transformed,1,2.166689423,0.099706606,57.29310614,27.08669325,,,,,
90,10,0,Black,transformed,1,2.172867552,0.099706606,58.40781516,28.07761043,,,,,
91,10,0,Black,transformed,1,2.180321214,0.099706606,59.9232399,29.07988975,,,,,
92,10,0,Black,transformed,1,2.189677846,0.099706606,62.02948698,30.09128714,,,,,
93,10,0,Black,transformed,1,2.201564881,0.099706606,64.91666303,31.10955853,,,,,
94,10,0,Black,transformed,1,2.216609756,0.099706606,68.77487467,32.13245984,,,,,
95,10,0,Black,transformed,1,2.235439906,0.099706606,73.79422854,33.15774699,,,,,
40,11,0,Black,transformed,1,1.956437281,0.099706606,22.54140616,6.17114828,,,,,
41,11,0,Black,transformed,1,1.956962523,0.099706606,22.88252135,6.407247299,,,,,
42,11,0,Black,transformed,1,1.957508092,0.099706606,23.22625852,6.643365306,,,,,
43,11,0,Black,transformed,1,1.958086564,0.099706606,23.57506069,6.87951985,,,,,
44,11,0,Black,transformed,1,1.958710519,0.099706606,23.9313709,7.115728479,,,,,
45,11,0,Black,transformed,1,1.959392536,0.099706606,24.29763221,7.35200874,,,,,
46,11,0,Black,transformed,1,1.960145191,0.099706606,24.67628763,7.58837818,,,,,
47,11,0,Black,transformed,1,1.960981065,0.099706606,25.06978022,7.824854348,,,,,
48,11,0,Black,transformed,1,1.961912773,0.099706606,25.48055246,8.061454847,,,,,
49,11,0,Black,transformed,1,1.962972376,0.099706606,25.91077289,8.298225489,,,,,
50,11,0,Black,transformed,1,1.964242952,0.099706606,26.36189107,8.535286108,,,,,
51,11,0,Black,transformed,1,1.96581585,0.099706606,26.83524008,8.772768535,,,,,
52,11,0,Black,transformed,1,1.967782415,0.099706606,27.33215302,9.010804597,,,,,
53,11,0,Black,transformed,1,1.970233994,0.099706606,27.85396295,9.249526125,,,,,
54,11,0,Black,transformed,1,1.973261934,0.099706606,28.40200297,9.489064946,,,,,
55,11,0,Black,transformed,1,1.976957581,0.099706606,28.97760616,9.729552891,,,,,
56,11,0,Black,transformed,1,1.981411419,0.099706606,29.58209811,9.971124154,,,,,
57,11,0,Black,transformed,1,1.986638636,0.099706606,30.21615206,10.21411894,,,,,
58,11,0,Black,transformed,1,1.992521766,0.099706606,30.87929191,10.45924039,,,,,
59,11,0,Black,transformed,1,1.998929843,0.099706606,31.57092458,10.70722863,,,,,
60,11,0,Black,transformed,1,2.005731897,0.099706606,32.29045698,10.95882375,,,,,
61,11,0,Black,transformed,1,2.01279696,0.099706606,33.03729601,11.21476585,,,,,
62,11,0,Black,transformed,1,2.019994063,0.099706606,33.81084858,11.47579504,,,,,
63,11,0,Black,transformed,1,2.027192238,0.099706606,34.61052161,11.74265141,,,,,
64,11,0,Black,transformed,1,2.034261666,0.099706606,35.43557104,12.01609649,,,,,
65,11,0,Black,transformed,1,2.041110473,0.099706606,36.28026573,12.297599,,,,,
66,11,0,Black,transformed,1,2.047692519,0.099706606,37.13286423,12.58948003,,,,,
67,11,0,Black,transformed,1,2.053964386,0.099706606,37.98126732,12.89411138,,,,,
68,11,0,Black,transformed,1,2.059882654,0.099706606,38.81337575,13.21386488,,,,,
69,11,0,Black,transformed,1,2.065403907,0.099706606,39.61709029,13.55111233,,,,,
70,11,0,Black,transformed,1,2.070484725,0.099706606,40.38031167,13.90822554,,,,,
71,11,0,Black,transformed,1,2.075081691,0.099706606,41.09094068,14.28757634,,,,,
72,11,0,Black,transformed,1,2.079157765,0.099706606,41.73808354,14.6915542,,,,,
73,11,0,Black,transformed,1,2.082783051,0.099706606,42.33109478,15.1228452,,,,,
74,11,0,Black,transformed,1,2.086116558,0.099706606,42.8961303,15.58438158,,,,,
75,11,0,Black,transformed,1,2.089319986,0.099706606,43.45985457,16.07910299,,,,,
76,11,0,Black,transformed,1,2.092555035,0.099706606,44.04893204,16.60994912,,,,,
77,11,0,Black,transformed,1,2.095983403,0.099706606,44.69002718,17.17985963,,,,,
78,11,0,Black,transformed,1,2.099766792,0.099706606,45.40980444,17.79177419,,,,,
79,11,0,Black,transformed,1,2.1040669,0.099706606,46.2349283,18.44863247,,,,,
80,11,0,Black,transformed,1,2.109026007,0.099706606,47.18826309,19.15295635,,,,,
81,11,0,Black,transformed,1,2.114595603,0.099706606,48.25534091,19.90316319,,,,,
82,11,0,Black,transformed,1,2.12061889,0.099706606,49.40050445,20.69534071,,,,,
83,11,0,Black,transformed,1,2.126937824,0.099706606,50.58785317,21.52554988,,,,,
84,11,0,Black,transformed,1,2.133394365,0.099706606,51.78148656,22.38985167,,,,,
85,11,0,Black,transformed,1,2.13983047,0.099706606,52.94550408,23.28430704,,,,,
86,11,0,Black,transformed,1,2.146088097,0.099706606,54.04400522,24.20497697,,,,,
87,11,0,Black,transformed,1,2.152009205,0.099706606,55.04108945,25.14792243,,,,,
88,11,0,Black,transformed,1,2.157518191,0.099706606,55.92457712,26.10938228,,,,,
89,11,0,Black,transformed,1,2.163048222,0.099706606,56.82867706,27.08669325,,,,,
90,11,0,Black,transformed,1,2.169226351,0.099706606,57.94338609,28.07761043,,,,,
91,11,0,Black,transformed,1,2.176680014,0.099706606,59.45881083,29.07988975,,,,,
92,11,0,Black,transformed,1,2.186036645,0.099706606,61.56505791,30.09128714,,,,,
93,11,0,Black,transformed,1,2.19792368,0.099706606,64.45223396,31.10955853,,,,,
94,11,0,Black,transformed,1,2.212968555,0.099706606,68.3104456,32.13245984,,,,,
95,11,0,Black,transformed,1,2.231798705,0.099706606,73.32979947,33.15774699,,,,,
40,12,0,Black,transformed,1,1.952796081,0.099706606,22.07697708,6.17114828,,,,,
41,12,0,Black,transformed,1,1.953321323,0.099706606,22.41809228,6.407247299,,,,,
42,12,0,Black,transformed,1,1.953866891,0.099706606,22.76182944,6.643365306,,,,,
43,12,0,Black,transformed,1,1.954445363,0.099706606,23.11063161,6.87951985,,,,,
44,12,0,Black,transformed,1,1.955069319,0.099706606,23.46694183,7.115728479,,,,,
45,12,0,Black,transformed,1,1.955751335,0.099706606,23.83320313,7.35200874,,,,,
46,12,0,Black,transformed,1,1.956503991,0.099706606,24.21185856,7.58837818,,,,,
47,12,0,Black,transformed,1,1.957339864,0.099706606,24.60535114,7.824854348,,,,,
48,12,0,Black,transformed,1,1.958271572,0.099706606,25.01612339,8.061454847,,,,,
49,12,0,Black,transformed,1,1.959331175,0.099706606,25.44634381,8.298225489,,,,,
50,12,0,Black,transformed,1,1.960601752,0.099706606,25.89746199,8.535286108,,,,,
51,12,0,Black,transformed,1,1.962174649,0.099706606,26.37081101,8.772768535,,,,,
52,12,0,Black,transformed,1,1.964141214,0.099706606,26.86772394,9.010804597,,,,,
53,12,0,Black,transformed,1,1.966592793,0.099706606,27.38953388,9.249526125,,,,,
54,12,0,Black,transformed,1,1.969620733,0.099706606,27.9375739,9.489064946,,,,,
55,12,0,Black,transformed,1,1.97331638,0.099706606,28.51317709,9.729552891,,,,,
56,12,0,Black,transformed,1,1.977770218,0.099706606,29.11766903,9.971124154,,,,,
57,12,0,Black,transformed,1,1.982997435,0.099706606,29.75172298,10.21411894,,,,,
58,12,0,Black,transformed,1,1.988880566,0.099706606,30.41486284,10.45924039,,,,,
59,12,0,Black,transformed,1,1.995288642,0.099706606,31.10649551,10.70722863,,,,,
60,12,0,Black,transformed,1,2.002090696,0.099706606,31.8260279,10.95882375,,,,,
61,12,0,Black,transformed,1,2.009155759,0.099706606,32.57286693,11.21476585,,,,,
62,12,0,Black,transformed,1,2.016352862,0.099706606,33.3464195,11.47579504,,,,,
63,12,0,Black,transformed,1,2.023551038,0.099706606,34.14609253,11.74265141,,,,,
64,12,0,Black,transformed,1,2.030620465,0.099706606,34.97114197,12.01609649,,,,,
65,12,0,Black,transformed,1,2.037469273,0.099706606,35.81583665,12.297599,,,,,
66,12,0,Black,transformed,1,2.044051319,0.099706606,36.66843516,12.58948003,,,,,
67,12,0,Black,transformed,1,2.050323185,0.099706606,37.51683825,12.89411138,,,,,
68,12,0,Black,transformed,1,2.056241454,0.099706606,38.34894668,13.21386488,,,,,
69,12,0,Black,transformed,1,2.061762706,0.099706606,39.15266121,13.55111233,,,,,
70,12,0,Black,transformed,1,2.066843524,0.099706606,39.9158826,13.90822554,,,,,
71,12,0,Black,transformed,1,2.07144049,0.099706606,40.6265116,14.28757634,,,,,
72,12,0,Black,transformed,1,2.075516564,0.099706606,41.27365446,14.6915542,,,,,
73,12,0,Black,transformed,1,2.07914185,0.099706606,41.86666571,15.1228452,,,,,
74,12,0,Black,transformed,1,2.082475358,0.099706606,42.43170123,15.58438158,,,,,
75,12,0,Black,transformed,1,2.085678785,0.099706606,42.9954255,16.07910299,,,,,
76,12,0,Black,transformed,1,2.088913834,0.099706606,43.58450297,16.60994912,,,,,
77,12,0,Black,transformed,1,2.092342203,0.099706606,44.2255981,17.17985963,,,,,
78,12,0,Black,transformed,1,2.096125591,0.099706606,44.94537537,17.79177419,,,,,
79,12,0,Black,transformed,1,2.100425699,0.099706606,45.77049922,18.44863247,,,,,
80,12,0,Black,transformed,1,2.105384806,0.099706606,46.72383402,19.15295635,,,,,
81,12,0,Black,transformed,1,2.110954403,0.099706606,47.79091184,19.90316319,,,,,
82,12,0,Black,transformed,1,2.116977689,0.099706606,48.93607537,20.69534071,,,,,
83,12,0,Black,transformed,1,2.123296623,0.099706606,50.1234241,21.52554988,,,,,
84,12,0,Black,transformed,1,2.129753164,0.099706606,51.31705748,22.38985167,,,,,
85,12,0,Black,transformed,1,2.136189269,0.099706606,52.48107501,23.28430704,,,,,
86,12,0,Black,transformed,1,2.142446897,0.099706606,53.57957615,24.20497697,,,,,
87,12,0,Black,transformed,1,2.148368004,0.099706606,54.57666038,25.14792243,,,,,
88,12,0,Black,transformed,1,2.153876991,0.099706606,55.46014804,26.10938228,,,,,
89,12,0,Black,transformed,1,2.159407022,0.099706606,56.36424799,27.08669325,,,,,
90,12,0,Black,transformed,1,2.165585151,0.099706606,57.47895701,28.07761043,,,,,
91,12,0,Black,transformed,1,2.173038813,0.099706606,58.99438175,29.07988975,,,,,
92,12,0,Black,transformed,1,2.182395444,0.099706606,61.10062883,30.09128714,,,,,
93,12,0,Black,transformed,1,2.19428248,0.099706606,63.98780488,31.10955853,,,,,
94,12,0,Black,transformed,1,2.209327355,0.099706606,67.84601652,32.13245984,,,,,
95,12,0,Black,transformed,1,2.228157504,0.099706606,72.86537039,33.15774699,,,,,
40,13,0,Black,transformed,1,1.94915488,0.099706606,21.61254801,6.17114828,,,,,
41,13,0,Black,transformed,1,1.949680122,0.099706606,21.9536632,6.407247299,,,,,
42,13,0,Black,transformed,1,1.95022569,0.099706606,22.29740037,6.643365306,,,,,
43,13,0,Black,transformed,1,1.950804163,0.099706606,22.64620254,6.87951985,,,,,
44,13,0,Black,transformed,1,1.951428118,0.099706606,23.00251275,7.115728479,,,,,
45,13,0,Black,transformed,1,1.952110134,0.099706606,23.36877406,7.35200874,,,,,
46,13,0,Black,transformed,1,1.95286279,0.099706606,23.74742948,7.58837818,,,,,
47,13,0,Black,transformed,1,1.953698664,0.099706606,24.14092207,7.824854348,,,,,
48,13,0,Black,transformed,1,1.954630372,0.099706606,24.55169431,8.061454847,,,,,
49,13,0,Black,transformed,1,1.955689974,0.099706606,24.98191474,8.298225489,,,,,
50,13,0,Black,transformed,1,1.956960551,0.099706606,25.43303292,8.535286108,,,,,
51,13,0,Black,transformed,1,1.958533449,0.099706606,25.90638193,8.772768535,,,,,
52,13,0,Black,transformed,1,1.960500013,0.099706606,26.40329487,9.010804597,,,,,
53,13,0,Black,transformed,1,1.962951592,0.099706606,26.9251048,9.249526125,,,,,
54,13,0,Black,transformed,1,1.965979532,0.099706606,27.47314483,9.489064946,,,,,
55,13,0,Black,transformed,1,1.96967518,0.099706606,28.04874801,9.729552891,,,,,
56,13,0,Black,transformed,1,1.974129017,0.099706606,28.65323996,9.971124154,,,,,
57,13,0,Black,transformed,1,1.979356234,0.099706606,29.28729391,10.21411894,,,,,
58,13,0,Black,transformed,1,1.985239365,0.099706606,29.95043376,10.45924039,,,,,
59,13,0,Black,transformed,1,1.991647442,0.099706606,30.64206643,10.70722863,,,,,
60,13,0,Black,transformed,1,1.998449496,0.099706606,31.36159883,10.95882375,,,,,
61,13,0,Black,transformed,1,2.005514558,0.099706606,32.10843786,11.21476585,,,,,
62,13,0,Black,transformed,1,2.012711662,0.099706606,32.88199043,11.47579504,,,,,
63,13,0,Black,transformed,1,2.019909837,0.099706606,33.68166346,11.74265141,,,,,
64,13,0,Black,transformed,1,2.026979265,0.099706606,34.50671289,12.01609649,,,,,
65,13,0,Black,transformed,1,2.033828072,0.099706606,35.35140758,12.297599,,,,,
66,13,0,Black,transformed,1,2.040410118,0.099706606,36.20400608,12.58948003,,,,,
67,13,0,Black,transformed,1,2.046681984,0.099706606,37.05240917,12.89411138,,,,,
68,13,0,Black,transformed,1,2.052600253,0.099706606,37.8845176,13.21386488,,,,,
69,13,0,Black,transformed,1,2.058121506,0.099706606,38.68823214,13.55111233,,,,,
70,13,0,Black,transformed,1,2.063202324,0.099706606,39.45145352,13.90822554,,,,,
71,13,0,Black,transformed,1,2.06779929,0.099706606,40.16208253,14.28757634,,,,,
72,13,0,Black,transformed,1,2.071875363,0.099706606,40.80922539,14.6915542,,,,,
73,13,0,Black,transformed,1,2.07550065,0.099706606,41.40223663,15.1228452,,,,,
74,13,0,Black,transformed,1,2.078834157,0.099706606,41.96727215,15.58438158,,,,,
75,13,0,Black,transformed,1,2.082037585,0.099706606,42.53099642,16.07910299,,,,,
76,13,0,Black,transformed,1,2.085272633,0.099706606,43.12007389,16.60994912,,,,,
77,13,0,Black,transformed,1,2.088701002,0.099706606,43.76116903,17.17985963,,,,,
78,13,0,Black,transformed,1,2.09248439,0.099706606,44.48094629,17.79177419,,,,,
79,13,0,Black,transformed,1,2.096784499,0.099706606,45.30607015,18.44863247,,,,,
80,13,0,Black,transformed,1,2.101743606,0.099706606,46.25940494,19.15295635,,,,,
81,13,0,Black,transformed,1,2.107313202,0.099706606,47.32648276,19.90316319,,,,,
82,13,0,Black,transformed,1,2.113336488,0.099706606,48.4716463,20.69534071,,,,,
83,13,0,Black,transformed,1,2.119655423,0.099706606,49.65899502,21.52554988,,,,,
84,13,0,Black,transformed,1,2.126111964,0.099706606,50.85262841,22.38985167,,,,,
85,13,0,Black,transformed,1,2.132548069,0.099706606,52.01664593,23.28430704,,,,,
86,13,0,Black,transformed,1,2.138805696,0.099706606,53.11514707,24.20497697,,,,,
87,13,0,Black,transformed,1,2.144726803,0.099706606,54.1122313,25.14792243,,,,,
88,13,0,Black,transformed,1,2.15023579,0.099706606,54.99571897,26.10938228,,,,,
89,13,0,Black,transformed,1,2.155765821,0.099706606,55.89981891,27.08669325,,,,,
90,13,0,Black,transformed,1,2.16194395,0.099706606,57.01452794,28.07761043,,,,,
91,13,0,Black,transformed,1,2.169397612,0.099706606,58.52995268,29.07988975,,,,,
92,13,0,Black,transformed,1,2.178754243,0.099706606,60.63619976,30.09128714,,,,,
93,13,0,Black,transformed,1,2.190641279,0.099706606,63.52337581,31.10955853,,,,,
94,13,0,Black,transformed,1,2.205686154,0.099706606,67.38158745,32.13245984,,,,,
95,13,0,Black,transformed,1,2.224516304,0.099706606,72.40094132,33.15774699,,,,,
40,14,0,Black,transformed,1,1.945513679,0.099706606,21.14811893,6.17114828,,,,,
41,14,0,Black,transformed,1,1.946038921,0.099706606,21.48923413,6.407247299,,,,,
42,14,0,Black,transformed,1,1.94658449,0.099706606,21.83297129,6.643365306,,,,,
43,14,0,Black,transformed,1,1.947162962,0.099706606,22.18177346,6.87951985,,,,,
44,14,0,Black,transformed,1,1.947786917,0.099706606,22.53808368,7.115728479,,,,,
45,14,0,Black,transformed,1,1.948468934,0.099706606,22.90434498,7.35200874,,,,,
46,14,0,Black,transformed,1,1.949221589,0.099706606,23.28300041,7.58837818,,,,,
47,14,0,Black,transformed,1,1.950057463,0.099706606,23.67649299,7.824854348,,,,,
48,14,0,Black,transformed,1,1.950989171,0.099706606,24.08726524,8.061454847,,,,,
49,14,0,Black,transformed,1,1.952048774,0.099706606,24.51748566,8.298225489,,,,,
50,14,0,Black,transformed,1,1.95331935,0.099706606,24.96860384,8.535286108,,,,,
51,14,0,Black,transformed,1,1.954892248,0.099706606,25.44195286,8.772768535,,,,,
52,14,0,Black,transformed,1,1.956858813,0.099706606,25.93886579,9.010804597,,,,,
53,14,0,Black,transformed,1,1.959310392,0.099706606,26.46067573,9.249526125,,,,,
54,14,0,Black,transformed,1,1.962338332,0.099706606,27.00871575,9.489064946,,,,,
55,14,0,Black,transformed,1,1.966033979,0.099706606,27.58431894,9.729552891,,,,,
56,14,0,Black,transformed,1,1.970487817,0.099706606,28.18881088,9.971124154,,,,,
57,14,0,Black,transformed,1,1.975715034,0.099706606,28.82286483,10.21411894,,,,,
58,14,0,Black,transformed,1,1.981598164,0.099706606,29.48600469,10.45924039,,,,,
59,14,0,Black,transformed,1,1.988006241,0.099706606,30.17763736,10.70722863,,,,,
60,14,0,Black,transformed,1,1.994808295,0.099706606,30.89716975,10.95882375,,,,,
61,14,0,Black,transformed,1,2.001873358,0.099706606,31.64400878,11.21476585,,,,,
62,14,0,Black,transformed,1,2.009070461,0.099706606,32.41756135,11.47579504,,,,,
63,14,0,Black,transformed,1,2.016268636,0.099706606,33.21723438,11.74265141,,,,,
64,14,0,Black,transformed,1,2.023338064,0.099706606,34.04228382,12.01609649,,,,,
65,14,0,Black,transformed,1,2.030186871,0.099706606,34.8869785,12.297599,,,,,
66,14,0,Black,transformed,1,2.036768917,0.099706606,35.73957701,12.58948003,,,,,
67,14,0,Black,transformed,1,2.043040784,0.099706606,36.5879801,12.89411138,,,,,
68,14,0,Black,transformed,1,2.048959052,0.099706606,37.42008853,13.21386488,,,,,
69,14,0,Black,transformed,1,2.054480305,0.099706606,38.22380306,13.55111233,,,,,
70,14,0,Black,transformed,1,2.059561123,0.099706606,38.98702445,13.90822554,,,,,
71,14,0,Black,transformed,1,2.064158089,0.099706606,39.69765345,14.28757634,,,,,
72,14,0,Black,transformed,1,2.068234163,0.099706606,40.34479631,14.6915542,,,,,
73,14,0,Black,transformed,1,2.071859449,0.099706606,40.93780756,15.1228452,,,,,
74,14,0,Black,transformed,1,2.075192956,0.099706606,41.50284308,15.58438158,,,,,
75,14,0,Black,transformed,1,2.078396384,0.099706606,42.06656735,16.07910299,,,,,
76,14,0,Black,transformed,1,2.081631433,0.099706606,42.65564482,16.60994912,,,,,
77,14,0,Black,transformed,1,2.085059801,0.099706606,43.29673995,17.17985963,,,,,
78,14,0,Black,transformed,1,2.08884319,0.099706606,44.01651722,17.79177419,,,,,
79,14,0,Black,transformed,1,2.093143298,0.099706606,44.84164107,18.44863247,,,,,
80,14,0,Black,transformed,1,2.098102405,0.099706606,45.79497587,19.15295635,,,,,
81,14,0,Black,transformed,1,2.103672001,0.099706606,46.86205369,19.90316319,,,,,
82,14,0,Black,transformed,1,2.109695288,0.099706606,48.00721722,20.69534071,,,,,
83,14,0,Black,transformed,1,2.116014222,0.099706606,49.19456595,21.52554988,,,,,
84,14,0,Black,transformed,1,2.122470763,0.099706606,50.38819933,22.38985167,,,,,
85,14,0,Black,transformed,1,2.128906868,0.099706606,51.55221686,23.28430704,,,,,
86,14,0,Black,transformed,1,2.135164495,0.099706606,52.650718,24.20497697,,,,,
87,14,0,Black,transformed,1,2.141085603,0.099706606,53.64780223,25.14792243,,,,,
88,14,0,Black,transformed,1,2.146594589,0.099706606,54.53128989,26.10938228,,,,,
89,14,0,Black,transformed,1,2.15212462,0.099706606,55.43538984,27.08669325,,,,,
90,14,0,Black,transformed,1,2.158302749,0.099706606,56.55009886,28.07761043,,,,,
91,14,0,Black,transformed,1,2.165756412,0.099706606,58.0655236,29.07988975,,,,,
92,14,0,Black,transformed,1,2.175113043,0.099706606,60.17177068,30.09128714,,,,,
93,14,0,Black,transformed,1,2.187000078,0.099706606,63.05894673,31.10955853,,,,,
94,14,0,Black,transformed,1,2.202044953,0.099706606,66.91715837,32.13245984,,,,,
95,14,0,Black,transformed,1,2.220875103,0.099706606,71.93651224,33.15774699,,,,,
40,15,0,Black,transformed,1,1.941872478,0.099706606,20.68368986,6.17114828,,,,,
41,15,0,Black,transformed,1,1.942397721,0.099706606,21.02480505,6.407247299,,,,,
42,15,0,Black,transformed,1,1.942943289,0.099706606,21.36854222,6.643365306,,,,,
43,15,0,Black,transformed,1,1.943521761,0.099706606,21.71734439,6.87951985,,,,,
44,15,0,Black,transformed,1,1.944145717,0.099706606,22.0736546,7.115728479,,,,,
45,15,0,Black,transformed,1,1.944827733,0.099706606,22.43991591,7.35200874,,,,,
46,15,0,Black,transformed,1,1.945580389,0.099706606,22.81857133,7.58837818,,,,,
47,15,0,Black,transformed,1,1.946416262,0.099706606,23.21206392,7.824854348,,,,,
48,15,0,Black,transformed,1,1.94734797,0.099706606,23.62283616,8.061454847,,,,,
49,15,0,Black,transformed,1,1.948407573,0.099706606,24.05305659,8.298225489,,,,,
50,15,0,Black,transformed,1,1.94967815,0.099706606,24.50417477,8.535286108,,,,,
51,15,0,Black,transformed,1,1.951251047,0.099706606,24.97752378,8.772768535,,,,,
52,15,0,Black,transformed,1,1.953217612,0.099706606,25.47443672,9.010804597,,,,,
53,15,0,Black,transformed,1,1.955669191,0.099706606,25.99624665,9.249526125,,,,,
54,15,0,Black,transformed,1,1.958697131,0.099706606,26.54428668,9.489064946,,,,,
55,15,0,Black,transformed,1,1.962392778,0.099706606,27.11988986,9.729552891,,,,,
56,15,0,Black,transformed,1,1.966846616,0.099706606,27.72438181,9.971124154,,,,,
57,15,0,Black,transformed,1,1.972073833,0.099706606,28.35843576,10.21411894,,,,,
58,15,0,Black,transformed,1,1.977956964,0.099706606,29.02157561,10.45924039,,,,,
59,15,0,Black,transformed,1,1.98436504,0.099706606,29.71320828,10.70722863,,,,,
60,15,0,Black,transformed,1,1.991167094,0.099706606,30.43274068,10.95882375,,,,,
61,15,0,Black,transformed,1,1.998232157,0.099706606,31.17957971,11.21476585,,,,,
62,15,0,Black,transformed,1,2.00542926,0.099706606,31.95313228,11.47579504,,,,,
63,15,0,Black,transformed,1,2.012627436,0.099706606,32.75280531,11.74265141,,,,,
64,15,0,Black,transformed,1,2.019696863,0.099706606,33.57785474,12.01609649,,,,,
65,15,0,Black,transformed,1,2.026545671,0.099706606,34.42254943,12.297599,,,,,
66,15,0,Black,transformed,1,2.033127717,0.099706606,35.27514793,12.58948003,,,,,
67,15,0,Black,transformed,1,2.039399583,0.099706606,36.12355102,12.89411138,,,,,
68,15,0,Black,transformed,1,2.045317852,0.099706606,36.95565945,13.21386488,,,,,
69,15,0,Black,transformed,1,2.050839104,0.099706606,37.75937399,13.55111233,,,,,
70,15,0,Black,transformed,1,2.055919922,0.099706606,38.52259537,13.90822554,,,,,
71,15,0,Black,transformed,1,2.060516888,0.099706606,39.23322438,14.28757634,,,,,
72,15,0,Black,transformed,1,2.064592962,0.099706606,39.88036724,14.6915542,,,,,
73,15,0,Black,transformed,1,2.068218248,0.099706606,40.47337848,15.1228452,,,,,
74,15,0,Black,transformed,1,2.071551755,0.099706606,41.038414,15.58438158,,,,,
75,15,0,Black,transformed,1,2.074755183,0.099706606,41.60213827,16.07910299,,,,,
76,15,0,Black,transformed,1,2.077990232,0.099706606,42.19121574,16.60994912,,,,,
77,15,0,Black,transformed,1,2.081418601,0.099706606,42.83231088,17.17985963,,,,,
78,15,0,Black,transformed,1,2.085201989,0.099706606,43.55208814,17.79177419,,,,,
79,15,0,Black,transformed,1,2.089502097,0.099706606,44.377212,18.44863247,,,,,
80,15,0,Black,transformed,1,2.094461204,0.099706606,45.33054679,19.15295635,,,,,
81,15,0,Black,transformed,1,2.1000308,0.099706606,46.39762461,19.90316319,,,,,
82,15,0,Black,transformed,1,2.106054087,0.099706606,47.54278815,20.69534071,,,,,
83,15,0,Black,transformed,1,2.112373021,0.099706606,48.73013687,21.52554988,,,,,
84,15,0,Black,transformed,1,2.118829562,0.099706606,49.92377026,22.38985167,,,,,
85,15,0,Black,transformed,1,2.125265667,0.099706606,51.08778778,23.28430704,,,,,
86,15,0,Black,transformed,1,2.131523294,0.099706606,52.18628892,24.20497697,,,,,
87,15,0,Black,transformed,1,2.137444402,0.099706606,53.18337315,25.14792243,,,,,
88,15,0,Black,transformed,1,2.142953389,0.099706606,54.06686082,26.10938228,,,,,
89,15,0,Black,transformed,1,2.14848342,0.099706606,54.97096076,27.08669325,,,,,
90,15,0,Black,transformed,1,2.154661549,0.099706606,56.08566979,28.07761043,,,,,
91,15,0,Black,transformed,1,2.162115211,0.099706606,57.60109453,29.07988975,,,,,
92,15,0,Black,transformed,1,2.171471842,0.099706606,59.70734161,30.09128714,,,,,
93,15,0,Black,transformed,1,2.183358877,0.099706606,62.59451766,31.10955853,,,,,
94,15,0,Black,transformed,1,2.198403752,0.099706606,66.4527293,32.13245984,,,,,
95,15,0,Black,transformed,1,2.217233902,0.099706606,71.47208317,33.15774699,,,,,
40,16,0,Black,transformed,1,1.938231278,0.099706606,20.21926078,6.17114828,,,,,
41,16,0,Black,transformed,1,1.93875652,0.099706606,20.56037598,6.407247299,,,,,
42,16,0,Black,transformed,1,1.939302088,0.099706606,20.90411314,6.643365306,,,,,
43,16,0,Black,transformed,1,1.939880561,0.099706606,21.25291531,6.87951985,,,,,
44,16,0,Black,transformed,1,1.940504516,0.099706606,21.60922553,7.115728479,,,,,
45,16,0,Black,transformed,1,1.941186532,0.099706606,21.97548683,7.35200874,,,,,
46,16,0,Black,transformed,1,1.941939188,0.099706606,22.35414226,7.58837818,,,,,
47,16,0,Black,transformed,1,1.942775061,0.099706606,22.74763484,7.824854348,,,,,
48,16,0,Black,transformed,1,1.94370677,0.099706606,23.15840709,8.061454847,,,,,
49,16,0,Black,transformed,1,1.944766372,0.099706606,23.58862751,8.298225489,,,,,
50,16,0,Black,transformed,1,1.946036949,0.099706606,24.03974569,8.535286108,,,,,
51,16,0,Black,transformed,1,1.947609846,0.099706606,24.51309471,8.772768535,,,,,
52,16,0,Black,transformed,1,1.949576411,0.099706606,25.01000764,9.010804597,,,,,
53,16,0,Black,transformed,1,1.95202799,0.099706606,25.53181758,9.249526125,,,,,
54,16,0,Black,transformed,1,1.95505593,0.099706606,26.0798576,9.489064946,,,,,
55,16,0,Black,transformed,1,1.958751578,0.099706606,26.65546079,9.729552891,,,,,
