NACCAGE,EDUC,SEX,RACE,model,RACE_model,mean.adj,sd.adj,,
74,16,1,White,transformed,0,2.23632274,0.122524029,,
75,16,1,White,transformed,0,2.24014926,0.122524029,,-0.838804771
76,16,1,White,transformed,0,2.243960638,0.122524029,,
77,16,1,White,transformed,0,2.24796608,0.122524029,,
78,16,1,White,transformed,0,2.252374791,0.122524029,,
79,16,1,White,transformed,0,2.257395978,0.122524029,,
80,16,1,White,transformed,0,2.263215778,0.122524029,,
81,16,1,White,transformed,0,2.269793722,0.122524029,,
82,16,1,White,transformed,0,2.276960717,0.122524029,,
83,16,1,White,transformed,0,2.284546197,0.122524029,,
84,16,1,White,transformed,0,2.292379594,0.122524029,,
85,16,1,White,transformed,0,2.300290339,0.122524029,,
86,16,1,White,transformed,0,2.308107866,0.122524029,,
87,16,1,White,transformed,0,2.315661606,0.122524029,,
88,16,1,White,transformed,0,2.322843703,0.122524029,,
89,16,1,White,transformed,0,2.329933303,0.122524029,,
90,16,1,White,transformed,0,2.337357038,0.122524029,,
91,16,1,White,transformed,0,2.345541832,0.122524029,,
92,16,1,White,transformed,0,2.354914607,0.122524029,,
93,16,1,White,transformed,0,2.365902286,0.122524029,,
94,16,1,White,transformed,0,2.378931791,0.122524029,,
95,16,1,White,transformed,0,2.394430046,0.122524029,,
40,17,1,White,transformed,0,2.072590226,0.122524029,,
41,17,1,White,transformed,0,2.073003856,0.122524029,,
42,17,1,White,transformed,0,2.073442476,0.122524029,,
43,17,1,White,transformed,0,2.073921176,0.122524029,,
44,17,1,White,transformed,0,2.074455048,0.122524029,,
45,17,1,White,transformed,0,2.075059182,0.122524029,,
46,17,1,White,transformed,0,2.07574867,0.122524029,,
47,17,1,White,transformed,0,2.076538603,0.122524029,,
48,17,1,White,transformed,0,2.077444124,0.122524029,,
49,17,1,White,transformed,0,2.078506097,0.122524029,,
50,17,1,White,transformed,0,2.079832894,0.122524029,,
51,17,1,White,transformed,0,2.08154382,0.122524029,,
52,17,1,White,transformed,0,2.083758185,0.122524029,,
53,17,1,White,transformed,0,2.086595294,0.122524029,,
54,17,1,White,transformed,0,2.090174455,0.122524029,,
55,17,1,White,transformed,0,2.094614977,0.122524029,,
56,17,1,White,transformed,0,2.100035069,0.122524029,,
57,17,1,White,transformed,0,2.106457474,0.122524029,,
58,17,1,White,transformed,0,2.113736732,0.122524029,,
59,17,1,White,transformed,0,2.12171026,0.122524029,,
60,17,1,White,transformed,0,2.130215475,0.122524029,,
61,17,1,White,transformed,0,2.139089795,0.122524029,,
62,17,1,White,transformed,0,2.148170639,0.122524029,,
63,17,1,White,transformed,0,2.157295423,0.122524029,,
64,17,1,White,transformed,0,2.166302779,0.122524029,,
65,17,1,White,transformed,0,2.175071424,0.122524029,,
66,17,1,White,transformed,0,2.183528385,0.122524029,,
67,17,1,White,transformed,0,2.191603565,0.122524029,,
68,17,1,White,transformed,0,2.199226869,0.122524029,,
69,17,1,White,transformed,0,2.206328199,0.122524029,,
70,17,1,White,transformed,0,2.212837459,0.122524029,,
71,17,1,White,transformed,0,2.218684552,0.122524029,,
72,17,1,White,transformed,0,2.223808067,0.122524029,,
73,17,1,White,transformed,0,2.228292488,0.122524029,,
74,17,1,White,transformed,0,2.232343356,0.122524029,,
75,17,1,White,transformed,0,2.236169876,0.122524029,,
76,17,1,White,transformed,0,2.239981254,0.122524029,,
77,17,1,White,transformed,0,2.243986696,0.122524029,,
78,17,1,White,transformed,0,2.248395407,0.122524029,,
79,17,1,White,transformed,0,2.253416594,0.122524029,,
80,17,1,White,transformed,0,2.259236394,0.122524029,,
81,17,1,White,transformed,0,2.265814337,0.122524029,,
82,17,1,White,transformed,0,2.272981333,0.122524029,,
83,17,1,White,transformed,0,2.280566813,0.122524029,,
84,17,1,White,transformed,0,2.288400209,0.122524029,,
85,17,1,White,transformed,0,2.296310955,0.122524029,,
86,17,1,White,transformed,0,2.304128482,0.122524029,,
87,17,1,White,transformed,0,2.311682222,0.122524029,,
88,17,1,White,transformed,0,2.318864319,0.122524029,,
89,17,1,White,transformed,0,2.325953919,0.122524029,,
90,17,1,White,transformed,0,2.333377654,0.122524029,,
91,17,1,White,transformed,0,2.341562448,0.122524029,,
92,17,1,White,transformed,0,2.350935223,0.122524029,,
93,17,1,White,transformed,0,2.361922902,0.122524029,,
94,17,1,White,transformed,0,2.374952407,0.122524029,,
95,17,1,White,transformed,0,2.390450662,0.122524029,,
40,18,1,White,transformed,0,2.068610842,0.122524029,,
41,18,1,White,transformed,0,2.069024472,0.122524029,,
42,18,1,White,transformed,0,2.069463092,0.122524029,,
43,18,1,White,transformed,0,2.069941792,0.122524029,,
44,18,1,White,transformed,0,2.070475664,0.122524029,,
45,18,1,White,transformed,0,2.071079798,0.122524029,,
46,18,1,White,transformed,0,2.071769286,0.122524029,,
47,18,1,White,transformed,0,2.072559219,0.122524029,,
48,18,1,White,transformed,0,2.073464739,0.122524029,,
49,18,1,White,transformed,0,2.074526713,0.122524029,,
50,18,1,White,transformed,0,2.07585351,0.122524029,,
51,18,1,White,transformed,0,2.077564436,0.122524029,,
52,18,1,White,transformed,0,2.079778801,0.122524029,,
53,18,1,White,transformed,0,2.08261591,0.122524029,,
54,18,1,White,transformed,0,2.086195071,0.122524029,,
55,18,1,White,transformed,0,2.090635592,0.122524029,,
56,18,1,White,transformed,0,2.096055685,0.122524029,,
57,18,1,White,transformed,0,2.10247809,0.122524029,,
58,18,1,White,transformed,0,2.109757348,0.122524029,,
59,18,1,White,transformed,0,2.117730875,0.122524029,,
60,18,1,White,transformed,0,2.126236091,0.122524029,,
61,18,1,White,transformed,0,2.135110411,0.122524029,,
62,18,1,White,transformed,0,2.144191255,0.122524029,,
63,18,1,White,transformed,0,2.153316039,0.122524029,,
64,18,1,White,transformed,0,2.162323395,0.122524029,,
65,18,1,White,transformed,0,2.17109204,0.122524029,,
66,18,1,White,transformed,0,2.179549001,0.122524029,,
67,18,1,White,transformed,0,2.187624181,0.122524029,,
68,18,1,White,transformed,0,2.195247485,0.122524029,,
69,18,1,White,transformed,0,2.202348815,0.122524029,,
70,18,1,White,transformed,0,2.208858075,0.122524029,,
71,18,1,White,transformed,0,2.214705168,0.122524029,,
72,18,1,White,transformed,0,2.219828683,0.122524029,,
73,18,1,White,transformed,0,2.224313104,0.122524029,,
74,18,1,White,transformed,0,2.228363971,0.122524029,,
75,18,1,White,transformed,0,2.232190492,0.122524029,,
76,18,1,White,transformed,0,2.23600187,0.122524029,,
77,18,1,White,transformed,0,2.240007312,0.122524029,,
78,18,1,White,transformed,0,2.244416023,0.122524029,,
79,18,1,White,transformed,0,2.24943721,0.122524029,,
80,18,1,White,transformed,0,2.25525701,0.122524029,,
81,18,1,White,transformed,0,2.261834953,0.122524029,,
82,18,1,White,transformed,0,2.269001949,0.122524029,,
83,18,1,White,transformed,0,2.276587429,0.122524029,,
84,18,1,White,transformed,0,2.284420825,0.122524029,,
85,18,1,White,transformed,0,2.292331571,0.122524029,,
86,18,1,White,transformed,0,2.300149097,0.122524029,,
87,18,1,White,transformed,0,2.307702838,0.122524029,,
88,18,1,White,transformed,0,2.314884935,0.122524029,,
89,18,1,White,transformed,0,2.321974534,0.122524029,,
90,18,1,White,transformed,0,2.32939827,0.122524029,,
91,18,1,White,transformed,0,2.337583064,0.122524029,,
92,18,1,White,transformed,0,2.346955839,0.122524029,,
93,18,1,White,transformed,0,2.357943518,0.122524029,,
94,18,1,White,transformed,0,2.370973023,0.122524029,,
95,18,1,White,transformed,0,2.386471277,0.122524029,,
40,19,1,White,transformed,0,2.064631458,0.122524029,,
41,19,1,White,transformed,0,2.065045088,0.122524029,,
42,19,1,White,transformed,0,2.065483708,0.122524029,,
43,19,1,White,transformed,0,2.065962408,0.122524029,,
44,19,1,White,transformed,0,2.066496279,0.122524029,,
45,19,1,White,transformed,0,2.067100414,0.122524029,,
46,19,1,White,transformed,0,2.067789902,0.122524029,,
47,19,1,White,transformed,0,2.068579835,0.122524029,,
48,19,1,White,transformed,0,2.069485355,0.122524029,,
49,19,1,White,transformed,0,2.070547329,0.122524029,,
50,19,1,White,transformed,0,2.071874126,0.122524029,,
51,19,1,White,transformed,0,2.073585052,0.122524029,,
52,19,1,White,transformed,0,2.075799416,0.122524029,,
53,19,1,White,transformed,0,2.078636526,0.122524029,,
54,19,1,White,transformed,0,2.082215687,0.122524029,,
55,19,1,White,transformed,0,2.086656208,0.122524029,,
56,19,1,White,transformed,0,2.092076301,0.122524029,,
57,19,1,White,transformed,0,2.098498706,0.122524029,,
58,19,1,White,transformed,0,2.105777964,0.122524029,,
59,19,1,White,transformed,0,2.113751491,0.122524029,,
60,19,1,White,transformed,0,2.122256707,0.122524029,,
61,19,1,White,transformed,0,2.131131027,0.122524029,,
62,19,1,White,transformed,0,2.14021187,0.122524029,,
63,19,1,White,transformed,0,2.149336655,0.122524029,,
64,19,1,White,transformed,0,2.158344011,0.122524029,,
65,19,1,White,transformed,0,2.167112655,0.122524029,,
66,19,1,White,transformed,0,2.175569617,0.122524029,,
67,19,1,White,transformed,0,2.183644797,0.122524029,,
68,19,1,White,transformed,0,2.191268101,0.122524029,,
69,19,1,White,transformed,0,2.198369431,0.122524029,,
70,19,1,White,transformed,0,2.204878691,0.122524029,,
71,19,1,White,transformed,0,2.210725784,0.122524029,,
72,19,1,White,transformed,0,2.215849299,0.122524029,,
73,19,1,White,transformed,0,2.22033372,0.122524029,,
74,19,1,White,transformed,0,2.224384587,0.122524029,,
75,19,1,White,transformed,0,2.228211107,0.122524029,,
76,19,1,White,transformed,0,2.232022486,0.122524029,,
77,19,1,White,transformed,0,2.236027928,0.122524029,,
78,19,1,White,transformed,0,2.240436639,0.122524029,,
79,19,1,White,transformed,0,2.245457825,0.122524029,,
80,19,1,White,transformed,0,2.251277626,0.122524029,,
81,19,1,White,transformed,0,2.257855569,0.122524029,,
82,19,1,White,transformed,0,2.265022565,0.122524029,,
83,19,1,White,transformed,0,2.272608045,0.122524029,,
84,19,1,White,transformed,0,2.280441441,0.122524029,,
85,19,1,White,transformed,0,2.288352187,0.122524029,,
86,19,1,White,transformed,0,2.296169713,0.122524029,,
87,19,1,White,transformed,0,2.303723454,0.122524029,,
88,19,1,White,transformed,0,2.31090555,0.122524029,,
89,19,1,White,transformed,0,2.31799515,0.122524029,,
90,19,1,White,transformed,0,2.325418886,0.122524029,,
91,19,1,White,transformed,0,2.33360368,0.122524029,,
92,19,1,White,transformed,0,2.342976455,0.122524029,,
93,19,1,White,transformed,0,2.353964133,0.122524029,,
94,19,1,White,transformed,0,2.366993639,0.122524029,,
95,19,1,White,transformed,0,2.382491893,0.122524029,,
40,20,1,White,transformed,0,2.060652073,0.122524029,,
41,20,1,White,transformed,0,2.061065704,0.122524029,,
42,20,1,White,transformed,0,2.061504324,0.122524029,,
43,20,1,White,transformed,0,2.061983024,0.122524029,,
44,20,1,White,transformed,0,2.062516895,0.122524029,,
45,20,1,White,transformed,0,2.06312103,0.122524029,,
46,20,1,White,transformed,0,2.063810518,0.122524029,,
47,20,1,White,transformed,0,2.064600451,0.122524029,,
48,20,1,White,transformed,0,2.065505971,0.122524029,,
49,20,1,White,transformed,0,2.066567945,0.122524029,,
50,20,1,White,transformed,0,2.067894741,0.122524029,,
51,20,1,White,transformed,0,2.069605668,0.122524029,,
52,20,1,White,transformed,0,2.071820032,0.122524029,,
53,20,1,White,transformed,0,2.074657141,0.122524029,,
54,20,1,White,transformed,0,2.078236303,0.122524029,,
55,20,1,White,transformed,0,2.082676824,0.122524029,,
56,20,1,White,transformed,0,2.088096917,0.122524029,,
57,20,1,White,transformed,0,2.094519322,0.122524029,,
58,20,1,White,transformed,0,2.10179858,0.122524029,,
59,20,1,White,transformed,0,2.109772107,0.122524029,,
60,20,1,White,transformed,0,2.118277322,0.122524029,,
61,20,1,White,transformed,0,2.127151643,0.122524029,,
62,20,1,White,transformed,0,2.136232486,0.122524029,,
63,20,1,White,transformed,0,2.145357271,0.122524029,,
64,20,1,White,transformed,0,2.154364626,0.122524029,,
65,20,1,White,transformed,0,2.163133271,0.122524029,,
66,20,1,White,transformed,0,2.171590232,0.122524029,,
67,20,1,White,transformed,0,2.179665413,0.122524029,,
68,20,1,White,transformed,0,2.187288717,0.122524029,,
69,20,1,White,transformed,0,2.194390047,0.122524029,,
70,20,1,White,transformed,0,2.200899307,0.122524029,,
71,20,1,White,transformed,0,2.206746399,0.122524029,,
72,20,1,White,transformed,0,2.211869915,0.122524029,,
73,20,1,White,transformed,0,2.216354335,0.122524029,,
74,20,1,White,transformed,0,2.220405203,0.122524029,,
75,20,1,White,transformed,0,2.224231723,0.122524029,,
76,20,1,White,transformed,0,2.228043102,0.122524029,,
77,20,1,White,transformed,0,2.232048544,0.122524029,,
78,20,1,White,transformed,0,2.236457255,0.122524029,,
79,20,1,White,transformed,0,2.241478441,0.122524029,,
80,20,1,White,transformed,0,2.247298242,0.122524029,,
81,20,1,White,transformed,0,2.253876185,0.122524029,,
82,20,1,White,transformed,0,2.261043181,0.122524029,,
83,20,1,White,transformed,0,2.268628661,0.122524029,,
84,20,1,White,transformed,0,2.276462057,0.122524029,,
85,20,1,White,transformed,0,2.284372802,0.122524029,,
86,20,1,White,transformed,0,2.292190329,0.122524029,,
87,20,1,White,transformed,0,2.29974407,0.122524029,,
88,20,1,White,transformed,0,2.306926166,0.122524029,,
89,20,1,White,transformed,0,2.314015766,0.122524029,,
90,20,1,White,transformed,0,2.321439502,0.122524029,,
91,20,1,White,transformed,0,2.329624296,0.122524029,,
92,20,1,White,transformed,0,2.338997071,0.122524029,,
93,20,1,White,transformed,0,2.349984749,0.122524029,,
94,20,1,White,transformed,0,2.363014255,0.122524029,,
95,20,1,White,transformed,0,2.378512509,0.122524029,,
40,10,0,Black,transformed,1,2.209218678,0.128723286,,
41,10,0,Black,transformed,1,2.208981273,0.128723286,,
42,10,0,Black,transformed,1,2.208768857,0.128723286,,
43,10,0,Black,transformed,1,2.208596522,0.128723286,,
44,10,0,Black,transformed,1,2.208479358,0.128723286,,
45,10,0,Black,transformed,1,2.208432456,0.128723286,,-1.044803527
46,10,0,Black,transformed,1,2.208470909,0.128723286,,
47,10,0,Black,transformed,1,2.208609807,0.128723286,,
48,10,0,Black,transformed,1,2.208864291,0.128723287,,
49,10,0,Black,transformed,1,2.209275229,0.128723287,,
50,10,0,Black,transformed,1,2.20995099,0.128723287,,
51,10,0,Black,transformed,1,2.211010881,0.128723287,,
52,10,0,Black,transformed,1,2.21257421,0.128723287,,
53,10,0,Black,transformed,1,2.214760283,0.128723287,,
54,10,0,Black,transformed,1,2.217688409,0.128723287,,
55,10,0,Black,transformed,1,2.221477895,0.128723287,,
56,10,0,Black,transformed,1,2.226246952,0.128723287,,
57,10,0,Black,transformed,1,2.232018322,0.128723287,,
58,10,0,Black,transformed,1,2.238646544,0.128723287,,
59,10,0,Black,transformed,1,2.245969036,0.128723287,,
60,10,0,Black,transformed,1,2.253823215,0.128723287,,-0.692180779
61,10,0,Black,transformed,1,2.2620465,0.128723287,,
62,10,0,Black,transformed,1,2.270476308,0.128723287,,
63,10,0,Black,transformed,1,2.278950057,0.128723287,,
64,10,0,Black,transformed,1,2.287306377,0.128723287,,
65,10,0,Black,transformed,1,2.295423986,0.128723287,,
66,10,0,Black,transformed,1,2.303229912,0.128723287,,
67,10,0,Black,transformed,1,2.310654057,0.128723287,,
68,10,0,Black,transformed,1,2.317626325,0.128723287,,
69,10,0,Black,transformed,1,2.324076619,0.128723287,,
70,10,0,Black,transformed,1,2.329934844,0.128723287,,
71,10,0,Black,transformed,1,2.335130901,0.128723287,,
72,10,0,Black,transformed,1,2.339603381,0.128723287,,
73,10,0,Black,transformed,1,2.343436766,0.128723287,,
74,10,0,Black,transformed,1,2.346836598,0.128723287,,
75,10,0,Black,transformed,1,2.350012082,0.128723287,,0.05507226
76,10,0,Black,transformed,1,2.353172425,0.128723287,,
77,10,0,Black,transformed,1,2.356526831,0.128723287,,
78,10,0,Black,transformed,1,2.360284507,0.128723287,,
79,10,0,Black,transformed,1,2.364654658,0.128723287,,
80,10,0,Black,transformed,1,2.369823423,0.128723287,,
81,10,0,Black,transformed,1,2.375750331,0.128723287,,
82,10,0,Black,transformed,1,2.382266291,0.128723287,,
83,10,0,Black,transformed,1,2.389200735,0.128723287,,
84,10,0,Black,transformed,1,2.396383096,0.128723287,,
85,10,0,Black,transformed,1,2.403642806,0.128723287,,
86,10,0,Black,transformed,1,2.410809297,0.128723287,,
87,10,0,Black,transformed,1,2.417712002,0.128723287,,
88,10,0,Black,transformed,1,2.424243063,0.128723287,,
89,10,0,Black,transformed,1,2.430681627,0.128723287,,
90,10,0,Black,transformed,1,2.437454327,0.128723287,,
91,10,0,Black,transformed,1,2.444988085,0.128723287,,
92,10,0,Black,transformed,1,2.453709825,0.128723287,,
93,10,0,Black,transformed,1,2.464046468,0.128723287,,
94,10,0,Black,transformed,1,2.476424938,0.128723287,,
95,10,0,Black,transformed,1,2.491272157,0.128723287,,
40,11,0,Black,transformed,1,2.205239294,0.128723286,,
41,11,0,Black,transformed,1,2.205001889,0.128723286,,
42,11,0,Black,transformed,1,2.204789473,0.128723286,,
43,11,0,Black,transformed,1,2.204617137,0.128723286,,
44,11,0,Black,transformed,1,2.204499973,0.128723286,,
45,11,0,Black,transformed,1,2.204453072,0.128723286,,
46,11,0,Black,transformed,1,2.204491525,0.128723286,,
47,11,0,Black,transformed,1,2.204630423,0.128723286,,
48,11,0,Black,transformed,1,2.204884907,0.128723287,,
49,11,0,Black,transformed,1,2.205295845,0.128723287,,
50,11,0,Black,transformed,1,2.205971606,0.128723287,,
51,11,0,Black,transformed,1,2.207031497,0.128723287,,
52,11,0,Black,transformed,1,2.208594826,0.128723287,,
53,11,0,Black,transformed,1,2.210780899,0.128723287,,
54,11,0,Black,transformed,1,2.213709025,0.128723287,,
55,11,0,Black,transformed,1,2.217498511,0.128723287,,
56,11,0,Black,transformed,1,2.222267568,0.128723287,,
57,11,0,Black,transformed,1,2.228038938,0.128723287,,
58,11,0,Black,transformed,1,2.23466716,0.128723287,,
59,11,0,Black,transformed,1,2.241989652,0.128723287,,
60,11,0,Black,transformed,1,2.249843831,0.128723287,,
61,11,0,Black,transformed,1,2.258067116,0.128723287,,
62,11,0,Black,transformed,1,2.266496924,0.128723287,,
63,11,0,Black,transformed,1,2.274970673,0.128723287,,
64,11,0,Black,transformed,1,2.283326993,0.128723287,,
65,11,0,Black,transformed,1,2.291444602,0.128723287,,
66,11,0,Black,transformed,1,2.299250528,0.128723287,,
67,11,0,Black,transformed,1,2.306674673,0.128723287,,
68,11,0,Black,transformed,1,2.313646941,0.128723287,,
69,11,0,Black,transformed,1,2.320097235,0.128723287,,
70,11,0,Black,transformed,1,2.325955459,0.128723287,,
71,11,0,Black,transformed,1,2.331151517,0.128723287,,
72,11,0,Black,transformed,1,2.335623996,0.128723287,,
73,11,0,Black,transformed,1,2.339457382,0.128723287,,
74,11,0,Black,transformed,1,2.342857214,0.128723287,,
75,11,0,Black,transformed,1,2.346032698,0.128723287,,
76,11,0,Black,transformed,1,2.349193041,0.128723287,,
77,11,0,Black,transformed,1,2.352547447,0.128723287,,
78,11,0,Black,transformed,1,2.356305123,0.128723287,,
79,11,0,Black,transformed,1,2.360675274,0.128723287,,
80,11,0,Black,transformed,1,2.365844039,0.128723287,,
81,11,0,Black,transformed,1,2.371770947,0.128723287,,
82,11,0,Black,transformed,1,2.378286907,0.128723287,,
83,11,0,Black,transformed,1,2.385221351,0.128723287,,
84,11,0,Black,transformed,1,2.392403712,0.128723287,,
85,11,0,Black,transformed,1,2.399663422,0.128723287,,
86,11,0,Black,transformed,1,2.406829913,0.128723287,,
87,11,0,Black,transformed,1,2.413732618,0.128723287,,
88,11,0,Black,transformed,1,2.420263679,0.128723287,,
89,11,0,Black,transformed,1,2.426702243,0.128723287,,
90,11,0,Black,transformed,1,2.433474943,0.128723287,,
91,11,0,Black,transformed,1,2.441008701,0.128723287,,
92,11,0,Black,transformed,1,2.449730441,0.128723287,,
93,11,0,Black,transformed,1,2.460067084,0.128723287,,
94,11,0,Black,transformed,1,2.472445553,0.128723287,,
95,11,0,Black,transformed,1,2.487292772,0.128723287,,
40,12,0,Black,transformed,1,2.20125991,0.128723286,,
41,12,0,Black,transformed,1,2.201022505,0.128723286,,
42,12,0,Black,transformed,1,2.200810089,0.128723286,,
43,12,0,Black,transformed,1,2.200637753,0.128723286,,
44,12,0,Black,transformed,1,2.200520589,0.128723286,,
45,12,0,Black,transformed,1,2.200473688,0.128723286,,
46,12,0,Black,transformed,1,2.200512141,0.128723286,,
47,12,0,Black,transformed,1,2.200651038,0.128723286,,
48,12,0,Black,transformed,1,2.200905523,0.128723287,,
49,12,0,Black,transformed,1,2.201316461,0.128723287,,
50,12,0,Black,transformed,1,2.201992222,0.128723287,,
51,12,0,Black,transformed,1,2.203052113,0.128723287,,
52,12,0,Black,transformed,1,2.204615442,0.128723287,,
53,12,0,Black,transformed,1,2.206801515,0.128723287,,
54,12,0,Black,transformed,1,2.209729641,0.128723287,,
55,12,0,Black,transformed,1,2.213519127,0.128723287,,
56,12,0,Black,transformed,1,2.218288184,0.128723287,,
57,12,0,Black,transformed,1,2.224059553,0.128723287,,
58,12,0,Black,transformed,1,2.230687775,0.128723287,,
59,12,0,Black,transformed,1,2.238010267,0.128723287,,
60,12,0,Black,transformed,1,2.245864447,0.128723287,,
61,12,0,Black,transformed,1,2.254087732,0.128723287,,
62,12,0,Black,transformed,1,2.26251754,0.128723287,,
63,12,0,Black,transformed,1,2.270991288,0.128723287,,
64,12,0,Black,transformed,1,2.279347609,0.128723287,,
65,12,0,Black,transformed,1,2.287465218,0.128723287,,
66,12,0,Black,transformed,1,2.295271144,0.128723287,,
67,12,0,Black,transformed,1,2.302695289,0.128723287,,
68,12,0,Black,transformed,1,2.309667557,0.128723287,,
69,12,0,Black,transformed,1,2.316117851,0.128723287,,
70,12,0,Black,transformed,1,2.321976075,0.128723287,,
71,12,0,Black,transformed,1,2.327172133,0.128723287,,
72,12,0,Black,transformed,1,2.331644612,0.128723287,,
73,12,0,Black,transformed,1,2.335477997,0.128723287,,
74,12,0,Black,transformed,1,2.33887783,0.128723287,,
75,12,0,Black,transformed,1,2.342053314,0.128723287,,
76,12,0,Black,transformed,1,2.345213657,0.128723287,,
77,12,0,Black,transformed,1,2.348568063,0.128723287,,
78,12,0,Black,transformed,1,2.352325739,0.128723287,,
79,12,0,Black,transformed,1,2.35669589,0.128723287,,
80,12,0,Black,transformed,1,2.361864654,0.128723287,,
81,12,0,Black,transformed,1,2.367791562,0.128723287,,
82,12,0,Black,transformed,1,2.374307522,0.128723287,,
83,12,0,Black,transformed,1,2.381241967,0.128723287,,
84,12,0,Black,transformed,1,2.388424328,0.128723287,,
85,12,0,Black,transformed,1,2.395684037,0.128723287,,
86,12,0,Black,transformed,1,2.402850529,0.128723287,,
87,12,0,Black,transformed,1,2.409753233,0.128723287,,
88,12,0,Black,transformed,1,2.416284294,0.128723287,,
89,12,0,Black,transformed,1,2.422722859,0.128723287,,
90,12,0,Black,transformed,1,2.429495559,0.128723287,,
91,12,0,Black,transformed,1,2.437029317,0.128723287,,
92,12,0,Black,transformed,1,2.445751056,0.128723287,,
93,12,0,Black,transformed,1,2.4560877,0.128723287,,
94,12,0,Black,transformed,1,2.468466169,0.128723287,,
95,12,0,Black,transformed,1,2.483313388,0.128723287,,
40,13,0,Black,transformed,1,2.197280526,0.128723286,,
41,13,0,Black,transformed,1,2.197043121,0.128723286,,
42,13,0,Black,transformed,1,2.196830705,0.128723286,,
43,13,0,Black,transformed,1,2.196658369,0.128723286,,
44,13,0,Black,transformed,1,2.196541205,0.128723286,,
45,13,0,Black,transformed,1,2.196494304,0.128723286,,
46,13,0,Black,transformed,1,2.196532757,0.128723286,,
47,13,0,Black,transformed,1,2.196671654,0.128723286,,
48,13,0,Black,transformed,1,2.196926139,0.128723287,,
49,13,0,Black,transformed,1,2.197337077,0.128723287,,
50,13,0,Black,transformed,1,2.198012838,0.128723287,,
51,13,0,Black,transformed,1,2.199072729,0.128723287,,
52,13,0,Black,transformed,1,2.200636058,0.128723287,,
53,13,0,Black,transformed,1,2.202822131,0.128723287,,
54,13,0,Black,transformed,1,2.205750257,0.128723287,,
55,13,0,Black,transformed,1,2.209539743,0.128723287,,
56,13,0,Black,transformed,1,2.214308799,0.128723287,,
57,13,0,Black,transformed,1,2.220080169,0.128723287,,
58,13,0,Black,transformed,1,2.226708391,0.128723287,,
59,13,0,Black,transformed,1,2.234030883,0.128723287,,
60,13,0,Black,transformed,1,2.241885063,0.128723287,,
61,13,0,Black,transformed,1,2.250108348,0.128723287,,
62,13,0,Black,transformed,1,2.258538156,0.128723287,,
63,13,0,Black,transformed,1,2.267011904,0.128723287,,
64,13,0,Black,transformed,1,2.275368225,0.128723287,,
65,13,0,Black,transformed,1,2.283485834,0.128723287,,
66,13,0,Black,transformed,1,2.291291759,0.128723287,,
67,13,0,Black,transformed,1,2.298715904,0.128723287,,
68,13,0,Black,transformed,1,2.305688173,0.128723287,,
69,13,0,Black,transformed,1,2.312138467,0.128723287,,
70,13,0,Black,transformed,1,2.317996691,0.128723287,,
71,13,0,Black,transformed,1,2.323192749,0.128723287,,
72,13,0,Black,transformed,1,2.327665228,0.128723287,,
73,13,0,Black,transformed,1,2.331498613,0.128723287,,
74,13,0,Black,transformed,1,2.334898445,0.128723287,,
75,13,0,Black,transformed,1,2.33807393,0.128723287,,
76,13,0,Black,transformed,1,2.341234273,0.128723287,,
77,13,0,Black,transformed,1,2.344588679,0.128723287,,
78,13,0,Black,transformed,1,2.348346355,0.128723287,,
79,13,0,Black,transformed,1,2.352716506,0.128723287,,
80,13,0,Black,transformed,1,2.35788527,0.128723287,,
81,13,0,Black,transformed,1,2.363812178,0.128723287,,
82,13,0,Black,transformed,1,2.370328138,0.128723287,,
83,13,0,Black,transformed,1,2.377262583,0.128723287,,
84,13,0,Black,transformed,1,2.384444943,0.128723287,,
85,13,0,Black,transformed,1,2.391704653,0.128723287,,
86,13,0,Black,transformed,1,2.398871144,0.128723287,,
87,13,0,Black,transformed,1,2.405773849,0.128723287,,
88,13,0,Black,transformed,1,2.41230491,0.128723287,,
89,13,0,Black,transformed,1,2.418743475,0.128723287,,
90,13,0,Black,transformed,1,2.425516175,0.128723287,,
91,13,0,Black,transformed,1,2.433049933,0.128723287,,
92,13,0,Black,transformed,1,2.441771672,0.128723287,,
93,13,0,Black,transformed,1,2.452108316,0.128723287,,
94,13,0,Black,transformed,1,2.464486785,0.128723287,,
95,13,0,Black,transformed,1,2.479334004,0.128723287,,
40,14,0,Black,transformed,1,2.193301142,0.128723286,,
41,14,0,Black,transformed,1,2.193063736,0.128723286,,
42,14,0,Black,transformed,1,2.192851321,0.128723286,,
43,14,0,Black,transformed,1,2.192678985,0.128723286,,
44,14,0,Black,transformed,1,2.192561821,0.128723286,,
45,14,0,Black,transformed,1,2.19251492,0.128723286,,
46,14,0,Black,transformed,1,2.192553372,0.128723286,,
47,14,0,Black,transformed,1,2.19269227,0.128723286,,
48,14,0,Black,transformed,1,2.192946755,0.128723287,,
49,14,0,Black,transformed,1,2.193357693,0.128723287,,
50,14,0,Black,transformed,1,2.194033454,0.128723287,,
51,14,0,Black,transformed,1,2.195093345,0.128723287,,
52,14,0,Black,transformed,1,2.196656673,0.128723287,,
53,14,0,Black,transformed,1,2.198842747,0.128723287,,
54,14,0,Black,transformed,1,2.201770873,0.128723287,,
55,14,0,Black,transformed,1,2.205560358,0.128723287,,
56,14,0,Black,transformed,1,2.210329415,0.128723287,,
57,14,0,Black,transformed,1,2.216100785,0.128723287,,
58,14,0,Black,transformed,1,2.222729007,0.128723287,,
