"NACCAGE","EDUC","SEX","RACE","sdpred","sd","EDUCCATsomecollege","EDUCCAThigherthancollege","SEX:NACCAGE","EDUCCATsomecollege:NACCAGE","EDUCCAThigherthancollege:NACCAGE","mean.adj","sd.adj"
54,13,0,0,0.15287202437456,0.171787787924071,1,0,0,54,0,5.4755883881702,0.15287202437456
55,13,0,0,0.15354022710703,0.159163799782069,1,0,0,55,0,5.47557681821329,0.15354022710703
56,13,0,0,0.154223507978531,0.158410329044849,1,0,0,56,0,5.47556450925793,0.154223507978531
57,13,0,0,0.154924558676274,0.159251658221247,1,0,0,57,0,5.47555107767446,0.154924558676274
58,13,0,0,0.15564782185834,0.156769082693607,1,0,0,58,0,5.47553562178375,0.15564782185834
59,13,0,0,0.156397918416813,0.156600228393018,1,0,0,59,0,5.47551718717358,0.156397918416813
60,13,0,0,0.157179469243778,0.156889990399914,1,0,0,60,0,5.47549481943176,0.157179469243778
61,13,0,0,0.157997095231322,0.159496025213773,1,0,0,61,0,5.4754675641461,0.157997095231322
62,13,0,0,0.158855417271529,0.157006609845198,1,0,0,62,0,5.47543446690438,0.158855417271529
63,13,0,0,0.159759056256484,0.154269865733799,1,0,0,63,0,5.47539457329442,0.159759056256484
64,13,0,0,0.160712729091878,0.156137884972642,1,0,0,64,0,5.47534569261457,0.160712729091878
65,13,0,0,0.161724324688425,0.159338677597798,1,0,0,65,0,5.47524479082299,0.161724324688425
66,13,0,0,0.16280555472074,0.159315904442817,1,0,0,66,0,5.4749996112425,0.16280555472074
67,13,0,0,0.163968358451244,0.161115643309108,1,0,0,67,0,5.47451496673206,0.163968358451244
68,13,0,0,0.165224675142358,0.160892072264853,1,0,0,68,0,5.47369567015065,0.165224675142358
69,13,0,0,0.166586444056502,0.163446453152635,1,0,0,69,0,5.4724465343572,0.166586444056502
70,13,0,0,0.168065604456097,0.165166525376388,1,0,0,70,0,5.4706723722107,0.168065604456097
71,13,0,0,0.169674095603562,0.166995738432077,1,0,0,71,0,5.46827799657008,0.169674095603562
72,13,0,0,0.171424282595822,0.168588924156136,1,0,0,72,0,5.46517524872932,0.171424282595822
73,13,0,0,0.173335683218715,0.169310812794795,1,0,0,73,0,5.46139402572641,0.173335683218715
74,13,0,0,0.175433750326464,0.176338685623652,1,0,0,74,0,5.45706218341212,0.175433750326464
75,13,0,0,0.177744116422224,0.176201069235935,1,0,0,75,0,5.4523105427582,0.177744116422224
76,13,0,0,0.18029241400915,0.179839397335494,1,0,0,76,0,5.44726992473642,0.18029241400915
77,13,0,0,0.183104275590394,0.182774767255459,1,0,0,77,0,5.44207115031855,0.183104275590394
78,13,0,0,0.186205333669112,0.183703989051464,1,0,0,78,0,5.43684504047635,0.186205333669112
79,13,0,0,0.189621220748457,0.187932932482476,1,0,0,79,0,5.43172241618159,0.189621220748457
80,13,0,0,0.193376198733669,0.188525415981574,1,0,0,80,0,5.42681468665027,0.193376198733669
81,13,0,0,0.197481064776076,0.191378982913149,1,0,0,81,0,5.42204256000987,0.197481064776076
82,13,0,0,0.201938973573034,0.20074476513276,1,0,0,82,0,5.41721850443776,0.201938973573034
83,13,0,0,0.206752992103633,0.205542960898552,1,0,0,83,0,5.41215374575896,0.206752992103633
84,13,0,0,0.211926187346962,0.215139236993885,1,0,0,84,0,5.40665950979849,0.211926187346962
85,13,0,0,0.217461626282111,0.213679448246103,1,0,0,85,0,5.40054702238135,0.217461626282111
86,13,0,0,0.22336237588817,0.221294087283803,1,0,0,86,0,5.39362750933256,0.22336237588817
87,13,0,0,0.229631503144228,0.223248735653515,1,0,0,87,0,5.38571219647712,0.229631503144228
88,13,0,0,0.236267161980444,0.237687379474557,1,0,0,88,0,5.37655103428333,0.236267161980444
89,13,0,0,0.243237186446303,0.250152284489835,1,0,0,89,0,5.3655158248374,0.243237186446303
90,13,0,0,0.250497855828063,0.262683583553571,1,0,0,90,0,5.35183425966438,0.250497855828063
91,13,0,0,0.258005426666384,0.278210087984419,1,0,0,91,0,5.33473374660707,0.258005426666384
92,13,0,0,0.265716155501929,0.29044570401449,1,0,0,92,0,5.31344169350832,0.265716155501929
93,13,0,0,0.273586298875357,0.284776846308964,1,0,0,93,0,5.28718550821093,0.273586298875357
94,13,0,0,0.281572113327329,0.293042644207957,1,0,0,94,0,5.25519259855772,0.281572113327329
95,13,0,0,0.289629855398507,0.28729741025757,1,0,0,95,0,5.21669037239153,0.289629855398507
40,14,0,0,0.144261158303264,0.148219388229573,1,0,0,40,0,5.48785519275711,0.144261158303264
41,14,0,0,0.144859837558091,0.168616516306335,1,0,0,41,0,5.48784682644682,0.144859837558091
42,14,0,0,0.145458996129077,0.163553743899242,1,0,0,42,0,5.48783843631321,0.145458996129077
43,14,0,0,0.146059004631642,0.172545068527219,1,0,0,43,0,5.48783000835961,0.146059004631642
44,14,0,0,0.146660233681203,0.213213382397795,1,0,0,44,0,5.48782152858934,0.146660233681203
45,14,0,0,0.147263053893182,0.20042014216336,1,0,0,45,0,5.48781298300574,0.147263053893182
46,14,0,0,0.147867835882996,0.205057349846699,1,0,0,46,0,5.48780435761214,0.147867835882996
47,14,0,0,0.148474950266065,0.198207568622344,1,0,0,47,0,5.48779563841186,0.148474950266065
48,14,0,0,0.149084768297183,0.190369614927714,1,0,0,48,0,5.48778681137316,0.149084768297183
49,14,0,0,0.149697986033211,0.186240708785901,1,0,0,49,0,5.48777784463773,0.149697986033211
50,14,0,0,0.150316151816756,0.180761332655011,1,0,0,50,0,5.48776865957012,0.150316151816756
51,14,0,0,0.150940952095241,0.183407465645867,1,0,0,51,0,5.48775916995511,0.150940952095241
52,14,0,0,0.151574073316088,0.174350716956397,1,0,0,52,0,5.48774928957748,0.151574073316088
53,14,0,0,0.15221720192672,0.176770355829505,1,0,0,53,0,5.48773893222198,0.15221720192672
54,14,0,0,0.15287202437456,0.171787787924071,1,0,0,54,0,5.48772801167339,0.15287202437456
55,14,0,0,0.15354022710703,0.159163799782069,1,0,0,55,0,5.48771644171649,0.15354022710703
56,14,0,0,0.154223507978531,0.158410329044849,1,0,0,56,0,5.48770413276113,0.154223507978531
57,14,0,0,0.154924558676274,0.159251658221247,1,0,0,57,0,5.48769070117766,0.154924558676274
58,14,0,0,0.15564782185834,0.156769082693607,1,0,0,58,0,5.48767524528694,0.15564782185834
59,14,0,0,0.156397918416813,0.156600228393018,1,0,0,59,0,5.48765681067678,0.156397918416813
60,14,0,0,0.157179469243778,0.156889990399914,1,0,0,60,0,5.48763444293496,0.157179469243778
61,14,0,0,0.157997095231322,0.159496025213773,1,0,0,61,0,5.4876071876493,0.157997095231322
62,14,0,0,0.158855417271529,0.157006609845198,1,0,0,62,0,5.48757409040758,0.158855417271529
63,14,0,0,0.159759056256484,0.154269865733799,1,0,0,63,0,5.48753419679762,0.159759056256484
64,14,0,0,0.160712729091878,0.156137884972642,1,0,0,64,0,5.48748531611777,0.160712729091878
65,14,0,0,0.161724324688425,0.159338677597798,1,0,0,65,0,5.48738441432618,0.161724324688425
66,14,0,0,0.16280555472074,0.159315904442817,1,0,0,66,0,5.48713923474569,0.16280555472074
67,14,0,0,0.163968358451244,0.161115643309108,1,0,0,67,0,5.48665459023526,0.163968358451244
68,14,0,0,0.165224675142358,0.160892072264853,1,0,0,68,0,5.48583529365384,0.165224675142358
69,14,0,0,0.166586444056502,0.163446453152635,1,0,0,69,0,5.4845861578604,0.166586444056502
70,14,0,0,0.168065604456097,0.165166525376388,1,0,0,70,0,5.48281199571389,0.168065604456097
71,14,0,0,0.169674095603562,0.166995738432077,1,0,0,71,0,5.48041762007328,0.169674095603562
72,14,0,0,0.171424282595822,0.168588924156136,1,0,0,72,0,5.47731487223252,0.171424282595822
73,14,0,0,0.173335683218715,0.169310812794795,1,0,0,73,0,5.47353364922961,0.173335683218715
74,14,0,0,0.175433750326464,0.176338685623652,1,0,0,74,0,5.46920180691532,0.175433750326464
75,14,0,0,0.177744116422224,0.176201069235935,1,0,0,75,0,5.4644501662614,0.177744116422224
76,14,0,0,0.18029241400915,0.179839397335494,1,0,0,76,0,5.45940954823962,0.18029241400915
77,14,0,0,0.183104275590394,0.182774767255459,1,0,0,77,0,5.45421077382175,0.183104275590394
78,14,0,0,0.186205333669112,0.183703989051464,1,0,0,78,0,5.44898466397955,0.186205333669112
79,14,0,0,0.189621220748457,0.187932932482476,1,0,0,79,0,5.44386203968478,0.189621220748457
80,14,0,0,0.193376198733669,0.188525415981574,1,0,0,80,0,5.43895431015347,0.193376198733669
81,14,0,0,0.197481064776076,0.191378982913149,1,0,0,81,0,5.43418218351306,0.197481064776076
82,14,0,0,0.201938973573034,0.20074476513276,1,0,0,82,0,5.42935812794096,0.201938973573034
83,14,0,0,0.206752992103633,0.205542960898552,1,0,0,83,0,5.42429336926216,0.206752992103633
84,14,0,0,0.211926187346962,0.215139236993885,1,0,0,84,0,5.41879913330169,0.211926187346962
