NACCAGE,EDUC,SEX,RACE,model,RACE_model,mean.adj,sd.adj,,
77,16,1,White,transformed,0,2.411451493,0.095103085,,
78,16,1,White,transformed,0,2.41573763,0.095500505,,
79,16,1,White,transformed,0,2.420060529,0.095926336,,
80,16,1,White,transformed,0,2.424453069,0.096380041,,
81,16,1,White,transformed,0,2.428945376,0.096857279,,
82,16,1,White,transformed,0,2.433566009,0.097351548,,
83,16,1,White,transformed,0,2.438343508,0.097856323,,
84,16,1,White,transformed,0,2.443306415,0.098365078,,
85,16,1,White,transformed,0,2.448483272,0.098871288,,
86,16,1,White,transformed,0,2.453902619,0.099368427,,
87,16,1,White,transformed,0,2.459592998,0.099849971,,
88,16,1,White,transformed,0,2.465582235,0.100310344,,
89,16,1,White,transformed,0,2.471893751,0.100749851,,
90,16,1,White,transformed,0,2.478549282,0.101171034,,
91,16,1,White,transformed,0,2.485570565,0.10157644,,
92,16,1,White,transformed,0,2.492979335,0.101968616,,
93,16,1,White,transformed,0,2.500797328,0.102350109,,
94,16,1,White,transformed,0,2.509046279,0.102723466,,
95,16,1,White,transformed,0,2.517747923,0.103091233,,
40,17,1,White,transformed,0,2.261509917,0.09132112,,
41,17,1,White,transformed,0,2.262393775,0.091356017,,
42,17,1,White,transformed,0,2.263293158,0.091390969,,
43,17,1,White,transformed,0,2.264215966,0.091426012,,
44,17,1,White,transformed,0,2.265170098,0.091461181,,
45,17,1,White,transformed,0,2.266163454,0.091496511,,
46,17,1,White,transformed,0,2.267203934,0.091532038,,
47,17,1,White,transformed,0,2.268299438,0.091567797,,
48,17,1,White,transformed,0,2.269457906,0.091603823,,
49,17,1,White,transformed,0,2.270707307,0.091640183,,
50,17,1,White,transformed,0,2.272128176,0.091677026,,
51,17,1,White,transformed,0,2.273809563,0.091714514,,
52,17,1,White,transformed,0,2.275840519,0.09175281,,
53,17,1,White,transformed,0,2.278310095,0.091792076,,
54,17,1,White,transformed,0,2.281307341,0.091832475,,
55,17,1,White,transformed,0,2.284921308,0.09187417,,
56,17,1,White,transformed,0,2.289240193,0.091917324,,
57,17,1,White,transformed,0,2.294277809,0.091962291,,
58,17,1,White,transformed,0,2.299916912,0.092009752,,
59,17,1,White,transformed,0,2.306026923,0.092060423,,
60,17,1,White,transformed,0,2.312477258,0.092115019,,
61,17,1,White,transformed,0,2.319137336,0.092174258,,
62,17,1,White,transformed,0,2.325876575,0.092238855,,
63,17,1,White,transformed,0,2.332564393,0.092309525,,
64,17,1,White,transformed,0,2.339072047,0.092387012,,
65,17,1,White,transformed,0,2.345331556,0.092472974,,
66,17,1,White,transformed,0,2.351348165,0.092570171,,
67,17,1,White,transformed,0,2.357131478,0.092681428,,
68,17,1,White,transformed,0,2.362691101,0.092809569,,
69,17,1,White,transformed,0,2.368036639,0.092957421,,
70,17,1,White,transformed,0,2.373177696,0.093127809,,
71,17,1,White,transformed,0,2.378123877,0.093323558,,
72,17,1,White,transformed,0,2.38288552,0.0935474,,
73,17,1,White,transformed,0,2.387485266,0.093800515,,
74,17,1,White,transformed,0,2.391955968,0.09408279,,
75,17,1,White,transformed,0,2.396330787,0.094394077,,
76,17,1,White,transformed,0,2.400642884,0.094734225,,
77,17,1,White,transformed,0,2.40492542,0.095103085,,
78,17,1,White,transformed,0,2.409211557,0.095500505,,
79,17,1,White,transformed,0,2.413534455,0.095926336,,
80,17,1,White,transformed,0,2.417926996,0.096380041,,
81,17,1,White,transformed,0,2.422419303,0.096857279,,
82,17,1,White,transformed,0,2.427039935,0.097351548,,
83,17,1,White,transformed,0,2.431817435,0.097856323,,
84,17,1,White,transformed,0,2.436780342,0.098365078,,
85,17,1,White,transformed,0,2.441957198,0.098871288,,
86,17,1,White,transformed,0,2.447376545,0.099368427,,
87,17,1,White,transformed,0,2.453066924,0.099849971,,
88,17,1,White,transformed,0,2.459056162,0.100310344,,
89,17,1,White,transformed,0,2.465367677,0.100749851,,
90,17,1,White,transformed,0,2.472023209,0.101171034,,
91,17,1,White,transformed,0,2.479044492,0.10157644,,
92,17,1,White,transformed,0,2.486453262,0.101968616,,
93,17,1,White,transformed,0,2.494271254,0.102350109,,
94,17,1,White,transformed,0,2.502520205,0.102723466,,
95,17,1,White,transformed,0,2.511221849,0.103091233,,
40,18,1,White,transformed,0,2.254983843,0.09132112,,
41,18,1,White,transformed,0,2.255867702,0.091356017,,
42,18,1,White,transformed,0,2.256767085,0.091390969,,
43,18,1,White,transformed,0,2.257689892,0.091426012,,
44,18,1,White,transformed,0,2.258644024,0.091461181,,
45,18,1,White,transformed,0,2.25963738,0.091496511,,
46,18,1,White,transformed,0,2.260677861,0.091532038,,
47,18,1,White,transformed,0,2.261773365,0.091567797,,
48,18,1,White,transformed,0,2.262931832,0.091603823,,
49,18,1,White,transformed,0,2.264181234,0.091640183,,
50,18,1,White,transformed,0,2.265602103,0.091677026,,
51,18,1,White,transformed,0,2.26728349,0.091714514,,
52,18,1,White,transformed,0,2.269314446,0.09175281,,
53,18,1,White,transformed,0,2.271784022,0.091792076,,
54,18,1,White,transformed,0,2.274781267,0.091832475,,
55,18,1,White,transformed,0,2.278395235,0.09187417,,
56,18,1,White,transformed,0,2.28271412,0.091917324,,
57,18,1,White,transformed,0,2.287751735,0.091962291,,
58,18,1,White,transformed,0,2.293390839,0.092009752,,
59,18,1,White,transformed,0,2.29950085,0.092060423,,
60,18,1,White,transformed,0,2.305951185,0.092115019,,
61,18,1,White,transformed,0,2.312611263,0.092174258,,
62,18,1,White,transformed,0,2.319350502,0.092238855,,
63,18,1,White,transformed,0,2.326038319,0.092309525,,
64,18,1,White,transformed,0,2.332545973,0.092387012,,
65,18,1,White,transformed,0,2.338805482,0.092472974,,
66,18,1,White,transformed,0,2.344822091,0.092570171,,
67,18,1,White,transformed,0,2.350605405,0.092681428,,
68,18,1,White,transformed,0,2.356165028,0.092809569,,
69,18,1,White,transformed,0,2.361510566,0.092957421,,
70,18,1,White,transformed,0,2.366651623,0.093127809,,
71,18,1,White,transformed,0,2.371597804,0.093323558,,
72,18,1,White,transformed,0,2.376359446,0.0935474,,
73,18,1,White,transformed,0,2.380959193,0.093800515,,
74,18,1,White,transformed,0,2.385429895,0.09408279,,
75,18,1,White,transformed,0,2.389804713,0.094394077,,
76,18,1,White,transformed,0,2.39411681,0.094734225,,
77,18,1,White,transformed,0,2.398399347,0.095103085,,
78,18,1,White,transformed,0,2.402685483,0.095500505,,
79,18,1,White,transformed,0,2.407008382,0.095926336,,
80,18,1,White,transformed,0,2.411400923,0.096380041,,
81,18,1,White,transformed,0,2.41589323,0.096857279,,
82,18,1,White,transformed,0,2.420513862,0.097351548,,
83,18,1,White,transformed,0,2.425291361,0.097856323,,
84,18,1,White,transformed,0,2.430254268,0.098365078,,
85,18,1,White,transformed,0,2.435431125,0.098871288,,
86,18,1,White,transformed,0,2.440850472,0.099368427,,
87,18,1,White,transformed,0,2.446540851,0.099849971,,
88,18,1,White,transformed,0,2.452530088,0.100310344,,
89,18,1,White,transformed,0,2.458841604,0.100749851,,
90,18,1,White,transformed,0,2.465497135,0.101171034,,
91,18,1,White,transformed,0,2.472518418,0.10157644,,
92,18,1,White,transformed,0,2.479927188,0.101968616,,
93,18,1,White,transformed,0,2.487745181,0.102350109,,
94,18,1,White,transformed,0,2.495994132,0.102723466,,
95,18,1,White,transformed,0,2.504695776,0.103091233,,
40,19,1,White,transformed,0,2.24845777,0.09132112,,
41,19,1,White,transformed,0,2.249341628,0.091356017,,
42,19,1,White,transformed,0,2.250241011,0.091390969,,
43,19,1,White,transformed,0,2.251163819,0.091426012,,
44,19,1,White,transformed,0,2.252117951,0.091461181,,
45,19,1,White,transformed,0,2.253111307,0.091496511,,
46,19,1,White,transformed,0,2.254151787,0.091532038,,
47,19,1,White,transformed,0,2.255247292,0.091567797,,
48,19,1,White,transformed,0,2.256405759,0.091603823,,
49,19,1,White,transformed,0,2.257655161,0.091640183,,
50,19,1,White,transformed,0,2.259076029,0.091677026,,
51,19,1,White,transformed,0,2.260757417,0.091714514,,
52,19,1,White,transformed,0,2.262788372,0.09175281,,
53,19,1,White,transformed,0,2.265257948,0.091792076,,
54,19,1,White,transformed,0,2.268255194,0.091832475,,
55,19,1,White,transformed,0,2.271869161,0.09187417,,
56,19,1,White,transformed,0,2.276188046,0.091917324,,
57,19,1,White,transformed,0,2.281225662,0.091962291,,
58,19,1,White,transformed,0,2.286864766,0.092009752,,
59,19,1,White,transformed,0,2.292974776,0.092060423,,
60,19,1,White,transformed,0,2.299425111,0.092115019,,
61,19,1,White,transformed,0,2.306085189,0.092174258,,
62,19,1,White,transformed,0,2.312824428,0.092238855,,
63,19,1,White,transformed,0,2.319512246,0.092309525,,
64,19,1,White,transformed,0,2.3260199,0.092387012,,
65,19,1,White,transformed,0,2.332279409,0.092472974,,
66,19,1,White,transformed,0,2.338296018,0.092570171,,
67,19,1,White,transformed,0,2.344079331,0.092681428,,
68,19,1,White,transformed,0,2.349638955,0.092809569,,
69,19,1,White,transformed,0,2.354984492,0.092957421,,
70,19,1,White,transformed,0,2.360125549,0.093127809,,
71,19,1,White,transformed,0,2.36507173,0.093323558,,
72,19,1,White,transformed,0,2.369833373,0.0935474,,
73,19,1,White,transformed,0,2.374433119,0.093800515,,
74,19,1,White,transformed,0,2.378903821,0.09408279,,
75,19,1,White,transformed,0,2.38327864,0.094394077,,
76,19,1,White,transformed,0,2.387590737,0.094734225,,
77,19,1,White,transformed,0,2.391873273,0.095103085,,
78,19,1,White,transformed,0,2.39615941,0.095500505,,
79,19,1,White,transformed,0,2.400482308,0.095926336,,
80,19,1,White,transformed,0,2.404874849,0.096380041,,
81,19,1,White,transformed,0,2.409367156,0.096857279,,
82,19,1,White,transformed,0,2.413987789,0.097351548,,
83,19,1,White,transformed,0,2.418765288,0.097856323,,
84,19,1,White,transformed,0,2.423728195,0.098365078,,
85,19,1,White,transformed,0,2.428905051,0.098871288,,
86,19,1,White,transformed,0,2.434324398,0.099368427,,
87,19,1,White,transformed,0,2.440014777,0.099849971,,
88,19,1,White,transformed,0,2.446004015,0.100310344,,
89,19,1,White,transformed,0,2.45231553,0.100749851,,
90,19,1,White,transformed,0,2.458971062,0.101171034,,
91,19,1,White,transformed,0,2.465992345,0.10157644,,
92,19,1,White,transformed,0,2.473401115,0.101968616,,
93,19,1,White,transformed,0,2.481219108,0.102350109,,
94,19,1,White,transformed,0,2.489468058,0.102723466,,
95,19,1,White,transformed,0,2.498169702,0.103091233,,
40,20,1,White,transformed,0,2.241931697,0.09132112,,
41,20,1,White,transformed,0,2.242815555,0.091356017,,
42,20,1,White,transformed,0,2.243714938,0.091390969,,
43,20,1,White,transformed,0,2.244637745,0.091426012,,
44,20,1,White,transformed,0,2.245591877,0.091461181,,
45,20,1,White,transformed,0,2.246585233,0.091496511,,
46,20,1,White,transformed,0,2.247625714,0.091532038,,
47,20,1,White,transformed,0,2.248721218,0.091567797,,
48,20,1,White,transformed,0,2.249879686,0.091603823,,
49,20,1,White,transformed,0,2.251129087,0.091640183,,
50,20,1,White,transformed,0,2.252549956,0.091677026,,
51,20,1,White,transformed,0,2.254231343,0.091714514,,
52,20,1,White,transformed,0,2.256262299,0.09175281,,
53,20,1,White,transformed,0,2.258731875,0.091792076,,
54,20,1,White,transformed,0,2.261729121,0.091832475,,
55,20,1,White,transformed,0,2.265343088,0.09187417,,
56,20,1,White,transformed,0,2.269661973,0.091917324,,
57,20,1,White,transformed,0,2.274699588,0.091962291,,
58,20,1,White,transformed,0,2.280338692,0.092009752,,
59,20,1,White,transformed,0,2.286448703,0.092060423,,
60,20,1,White,transformed,0,2.292899038,0.092115019,,
61,20,1,White,transformed,0,2.299559116,0.092174258,,
62,20,1,White,transformed,0,2.306298355,0.092238855,,
63,20,1,White,transformed,0,2.312986172,0.092309525,,
64,20,1,White,transformed,0,2.319493827,0.092387012,,
65,20,1,White,transformed,0,2.325753335,0.092472974,,
66,20,1,White,transformed,0,2.331769944,0.092570171,,
67,20,1,White,transformed,0,2.337553258,0.092681428,,
68,20,1,White,transformed,0,2.343112881,0.092809569,,
69,20,1,White,transformed,0,2.348458419,0.092957421,,
70,20,1,White,transformed,0,2.353599476,0.093127809,,
71,20,1,White,transformed,0,2.358545657,0.093323558,,
72,20,1,White,transformed,0,2.3633073,0.0935474,,
73,20,1,White,transformed,0,2.367907046,0.093800515,,
74,20,1,White,transformed,0,2.372377748,0.09408279,,
75,20,1,White,transformed,0,2.376752566,0.094394077,,
76,20,1,White,transformed,0,2.381064663,0.094734225,,
77,20,1,White,transformed,0,2.3853472,0.095103085,,
78,20,1,White,transformed,0,2.389633336,0.095500505,,
79,20,1,White,transformed,0,2.393956235,0.095926336,,
80,20,1,White,transformed,0,2.398348776,0.096380041,,
81,20,1,White,transformed,0,2.402841083,0.096857279,,
82,20,1,White,transformed,0,2.407461715,0.097351548,,
83,20,1,White,transformed,0,2.412239214,0.097856323,,
84,20,1,White,transformed,0,2.417202122,0.098365078,,
85,20,1,White,transformed,0,2.422378978,0.098871288,,
86,20,1,White,transformed,0,2.427798325,0.099368427,,
87,20,1,White,transformed,0,2.433488704,0.099849971,,
88,20,1,White,transformed,0,2.439477942,0.100310344,,
89,20,1,White,transformed,0,2.445789457,0.100749851,,
90,20,1,White,transformed,0,2.452444988,0.101171034,,
91,20,1,White,transformed,0,2.459466271,0.10157644,,
92,20,1,White,transformed,0,2.466875041,0.101968616,,
93,20,1,White,transformed,0,2.474693034,0.102350109,,
94,20,1,White,transformed,0,2.482941985,0.102723466,,
95,20,1,White,transformed,0,2.491643629,0.103091233,,
40,10,0,Black,transformed,1,2.404421921,0.095722533,,
41,10,0,Black,transformed,1,2.404659073,0.095722533,,
42,10,0,Black,transformed,1,2.40491175,0.095722533,,
43,10,0,Black,transformed,1,2.405187851,0.095722533,,
44,10,0,Black,transformed,1,2.405495277,0.095722533,,
45,10,0,Black,transformed,1,2.405841927,0.095722533,,-0.667743226
46,10,0,Black,transformed,1,2.406235701,0.095722533,,
47,10,0,Black,transformed,1,2.406684499,0.095722533,,
48,10,0,Black,transformed,1,2.40719626,0.095722533,,
49,10,0,Black,transformed,1,2.407798956,0.095722533,,
50,10,0,Black,transformed,1,2.408573118,0.095722533,,
51,10,0,Black,transformed,1,2.409607799,0.095722533,,
52,10,0,Black,transformed,1,2.410992049,0.095722533,,
53,10,0,Black,transformed,1,2.412814918,0.095722533,,
54,10,0,Black,transformed,1,2.415165458,0.095722533,,
55,10,0,Black,transformed,1,2.418132719,0.095722533,,
56,10,0,Black,transformed,1,2.421804898,0.095722533,,
57,10,0,Black,transformed,1,2.426195807,0.095722533,,
58,10,0,Black,transformed,1,2.431188204,0.095722533,,
59,10,0,Black,transformed,1,2.436651509,0.095722533,,
60,10,0,Black,transformed,1,2.442455138,0.095722533,,-0.285250103
61,10,0,Black,transformed,1,2.448468509,0.095722533,,
62,10,0,Black,transformed,1,2.454561042,0.095722533,,
63,10,0,Black,transformed,1,2.460602154,0.095722533,,
64,10,0,Black,transformed,1,2.466463101,0.095722533,,
65,10,0,Black,transformed,1,2.472075904,0.095722533,,
66,10,0,Black,transformed,1,2.477445807,0.095722533,,
67,10,0,Black,transformed,1,2.482582414,0.095722533,,
68,10,0,Black,transformed,1,2.487495331,0.095722533,,
69,10,0,Black,transformed,1,2.492194162,0.095722533,,
70,10,0,Black,transformed,1,2.496688513,0.095722533,,
71,10,0,Black,transformed,1,2.500987988,0.095722533,,
72,10,0,Black,transformed,1,2.505102924,0.095722533,,
73,10,0,Black,transformed,1,2.509055964,0.095722533,,
74,10,0,Black,transformed,1,2.51287996,0.095722533,,
75,10,0,Black,transformed,1,2.516608073,0.095722533,,0.489415304
76,10,0,Black,transformed,1,2.520273463,0.095722533,,
77,10,0,Black,transformed,1,2.523909293,0.095722533,,
78,10,0,Black,transformed,1,2.527548724,0.095722533,,
79,10,0,Black,transformed,1,2.531224916,0.095722533,,
80,10,0,Black,transformed,1,2.534970751,0.095722533,,
81,10,0,Black,transformed,1,2.538816351,0.095722533,,
82,10,0,Black,transformed,1,2.542790278,0.095722533,,
83,10,0,Black,transformed,1,2.54692107,0.095722533,,
84,10,0,Black,transformed,1,2.551237271,0.095722533,,
85,10,0,Black,transformed,1,2.555767422,0.095722533,,
86,10,0,Black,transformed,1,2.560540062,0.095722533,,
87,10,0,Black,transformed,1,2.565583735,0.095722533,,
88,10,0,Black,transformed,1,2.570926266,0.095722533,,
89,10,0,Black,transformed,1,2.576591075,0.095722533,,
90,10,0,Black,transformed,1,2.582599901,0.095722533,,
91,10,0,Black,transformed,1,2.588974477,0.095722533,,
92,10,0,Black,transformed,1,2.595736541,0.095722533,,
93,10,0,Black,transformed,1,2.602907828,0.095722533,,
94,10,0,Black,transformed,1,2.610510072,0.095722533,,
95,10,0,Black,transformed,1,2.61856501,0.095722533,,
40,11,0,Black,transformed,1,2.397895848,0.095722533,,
41,11,0,Black,transformed,1,2.398133,0.095722533,,
42,11,0,Black,transformed,1,2.398385677,0.095722533,,
43,11,0,Black,transformed,1,2.398661778,0.095722533,,
44,11,0,Black,transformed,1,2.398969204,0.095722533,,
45,11,0,Black,transformed,1,2.399315854,0.095722533,,
46,11,0,Black,transformed,1,2.399709628,0.095722533,,
47,11,0,Black,transformed,1,2.400158426,0.095722533,,
48,11,0,Black,transformed,1,2.400670187,0.095722533,,
49,11,0,Black,transformed,1,2.401272882,0.095722533,,
50,11,0,Black,transformed,1,2.402047045,0.095722533,,
51,11,0,Black,transformed,1,2.403081726,0.095722533,,
52,11,0,Black,transformed,1,2.404465975,0.095722533,,
53,11,0,Black,transformed,1,2.406288845,0.095722533,,
54,11,0,Black,transformed,1,2.408639384,0.095722533,,
55,11,0,Black,transformed,1,2.411606645,0.095722533,,
56,11,0,Black,transformed,1,2.415278824,0.095722533,,
57,11,0,Black,transformed,1,2.419669733,0.095722533,,
58,11,0,Black,transformed,1,2.424662131,0.095722533,,
59,11,0,Black,transformed,1,2.430125435,0.095722533,,
60,11,0,Black,transformed,1,2.435929064,0.095722533,,
61,11,0,Black,transformed,1,2.441942436,0.095722533,,
62,11,0,Black,transformed,1,2.448034969,0.095722533,,
63,11,0,Black,transformed,1,2.45407608,0.095722533,,
64,11,0,Black,transformed,1,2.459937028,0.095722533,,
65,11,0,Black,transformed,1,2.465549831,0.095722533,,
66,11,0,Black,transformed,1,2.470919733,0.095722533,,
67,11,0,Black,transformed,1,2.47605634,0.095722533,,
68,11,0,Black,transformed,1,2.480969258,0.095722533,,
69,11,0,Black,transformed,1,2.485668089,0.095722533,,
70,11,0,Black,transformed,1,2.49016244,0.095722533,,
71,11,0,Black,transformed,1,2.494461915,0.095722533,,
72,11,0,Black,transformed,1,2.498576851,0.095722533,,
73,11,0,Black,transformed,1,2.502529891,0.095722533,,
74,11,0,Black,transformed,1,2.506353887,0.095722533,,
75,11,0,Black,transformed,1,2.510081999,0.095722533,,
76,11,0,Black,transformed,1,2.51374739,0.095722533,,
77,11,0,Black,transformed,1,2.51738322,0.095722533,,
78,11,0,Black,transformed,1,2.52102265,0.095722533,,
79,11,0,Black,transformed,1,2.524698843,0.095722533,,
80,11,0,Black,transformed,1,2.528444677,0.095722533,,
81,11,0,Black,transformed,1,2.532290278,0.095722533,,
82,11,0,Black,transformed,1,2.536264204,0.095722533,,
83,11,0,Black,transformed,1,2.540394997,0.095722533,,
84,11,0,Black,transformed,1,2.544711198,0.095722533,,
85,11,0,Black,transformed,1,2.549241348,0.095722533,,
86,11,0,Black,transformed,1,2.554013989,0.095722533,,
87,11,0,Black,transformed,1,2.559057662,0.095722533,,
88,11,0,Black,transformed,1,2.564400193,0.095722533,,
89,11,0,Black,transformed,1,2.570065002,0.095722533,,
90,11,0,Black,transformed,1,2.576073827,0.095722533,,
91,11,0,Black,transformed,1,2.582448404,0.095722533,,
92,11,0,Black,transformed,1,2.589210468,0.095722533,,
93,11,0,Black,transformed,1,2.596381754,0.095722533,,
94,11,0,Black,transformed,1,2.603983999,0.095722533,,
95,11,0,Black,transformed,1,2.612038936,0.095722533,,
40,12,0,Black,transformed,1,2.391369774,0.095722533,,
41,12,0,Black,transformed,1,2.391606926,0.095722533,,
42,12,0,Black,transformed,1,2.391859603,0.095722533,,
43,12,0,Black,transformed,1,2.392135705,0.095722533,,
44,12,0,Black,transformed,1,2.39244313,0.095722533,,
45,12,0,Black,transformed,1,2.39278978,0.095722533,,
46,12,0,Black,transformed,1,2.393183554,0.095722533,,
47,12,0,Black,transformed,1,2.393632352,0.095722533,,
48,12,0,Black,transformed,1,2.394144113,0.095722533,,
49,12,0,Black,transformed,1,2.394746809,0.095722533,,
50,12,0,Black,transformed,1,2.395520971,0.095722533,,
51,12,0,Black,transformed,1,2.396555652,0.095722533,,
52,12,0,Black,transformed,1,2.397939902,0.095722533,,
53,12,0,Black,transformed,1,2.399762771,0.095722533,,
54,12,0,Black,transformed,1,2.402113311,0.095722533,,
55,12,0,Black,transformed,1,2.405080572,0.095722533,,
56,12,0,Black,transformed,1,2.408752751,0.095722533,,
57,12,0,Black,transformed,1,2.41314366,0.095722533,,
58,12,0,Black,transformed,1,2.418136058,0.095722533,,
59,12,0,Black,transformed,1,2.423599362,0.095722533,,
60,12,0,Black,transformed,1,2.429402991,0.095722533,,
61,12,0,Black,transformed,1,2.435416362,0.095722533,,
62,12,0,Black,transformed,1,2.441508895,0.095722533,,
63,12,0,Black,transformed,1,2.447550007,0.095722533,,
64,12,0,Black,transformed,1,2.453410954,0.095722533,,
65,12,0,Black,transformed,1,2.459023757,0.095722533,,
66,12,0,Black,transformed,1,2.46439366,0.095722533,,
67,12,0,Black,transformed,1,2.469530267,0.095722533,,
68,12,0,Black,transformed,1,2.474443184,0.095722533,,
69,12,0,Black,transformed,1,2.479142016,0.095722533,,
70,12,0,Black,transformed,1,2.483636366,0.095722533,,
71,12,0,Black,transformed,1,2.487935841,0.095722533,,
72,12,0,Black,transformed,1,2.492050778,0.095722533,,
73,12,0,Black,transformed,1,2.496003817,0.095722533,,
74,12,0,Black,transformed,1,2.499827813,0.095722533,,
75,12,0,Black,transformed,1,2.503555926,0.095722533,,
76,12,0,Black,transformed,1,2.507221316,0.095722533,,
77,12,0,Black,transformed,1,2.510857146,0.095722533,,
78,12,0,Black,transformed,1,2.514496577,0.095722533,,
79,12,0,Black,transformed,1,2.518172769,0.095722533,,
80,12,0,Black,transformed,1,2.521918604,0.095722533,,
81,12,0,Black,transformed,1,2.525764204,0.095722533,,
82,12,0,Black,transformed,1,2.529738131,0.095722533,,
83,12,0,Black,transformed,1,2.533868924,0.095722533,,
84,12,0,Black,transformed,1,2.538185125,0.095722533,,
85,12,0,Black,transformed,1,2.542715275,0.095722533,,
86,12,0,Black,transformed,1,2.547487916,0.095722533,,
87,12,0,Black,transformed,1,2.552531588,0.095722533,,
88,12,0,Black,transformed,1,2.55787412,0.095722533,,
89,12,0,Black,transformed,1,2.563538929,0.095722533,,
90,12,0,Black,transformed,1,2.569547754,0.095722533,,
91,12,0,Black,transformed,1,2.575922331,0.095722533,,
92,12,0,Black,transformed,1,2.582684394,0.095722533,,
93,12,0,Black,transformed,1,2.589855681,0.095722533,,
94,12,0,Black,transformed,1,2.597457925,0.095722533,,
95,12,0,Black,transformed,1,2.605512863,0.095722533,,
40,13,0,Black,transformed,1,2.384843701,0.095722533,,
41,13,0,Black,transformed,1,2.385080853,0.095722533,,
42,13,0,Black,transformed,1,2.38533353,0.095722533,,
43,13,0,Black,transformed,1,2.385609631,0.095722533,,
44,13,0,Black,transformed,1,2.385917057,0.095722533,,
45,13,0,Black,transformed,1,2.386263707,0.095722533,,
46,13,0,Black,transformed,1,2.386657481,0.095722533,,
47,13,0,Black,transformed,1,2.387106279,0.095722533,,
48,13,0,Black,transformed,1,2.38761804,0.095722533,,
49,13,0,Black,transformed,1,2.388220735,0.095722533,,
50,13,0,Black,transformed,1,2.388994898,0.095722533,,
51,13,0,Black,transformed,1,2.390029579,0.095722533,,
52,13,0,Black,transformed,1,2.391413828,0.095722533,,
53,13,0,Black,transformed,1,2.393236698,0.095722533,,
54,13,0,Black,transformed,1,2.395587238,0.095722533,,
55,13,0,Black,transformed,1,2.398554498,0.095722533,,
56,13,0,Black,transformed,1,2.402226677,0.095722533,,
57,13,0,Black,transformed,1,2.406617586,0.095722533,,
58,13,0,Black,transformed,1,2.411609984,0.095722533,,
59,13,0,Black,transformed,1,2.417073288,0.095722533,,
60,13,0,Black,transformed,1,2.422876917,0.095722533,,
61,13,0,Black,transformed,1,2.428890289,0.095722533,,
62,13,0,Black,transformed,1,2.434982822,0.095722533,,
63,13,0,Black,transformed,1,2.441023933,0.095722533,,
64,13,0,Black,transformed,1,2.446884881,0.095722533,,
65,13,0,Black,transformed,1,2.452497684,0.095722533,,
66,13,0,Black,transformed,1,2.457867586,0.095722533,,
67,13,0,Black,transformed,1,2.463004194,0.095722533,,
68,13,0,Black,transformed,1,2.467917111,0.095722533,,
69,13,0,Black,transformed,1,2.472615942,0.095722533,,
70,13,0,Black,transformed,1,2.477110293,0.095722533,,
71,13,0,Black,transformed,1,2.481409768,0.095722533,,
72,13,0,Black,transformed,1,2.485524704,0.095722533,,
73,13,0,Black,transformed,1,2.489477744,0.095722533,,
74,13,0,Black,transformed,1,2.49330174,0.095722533,,
75,13,0,Black,transformed,1,2.497029852,0.095722533,,
76,13,0,Black,transformed,1,2.500695243,0.095722533,,
77,13,0,Black,transformed,1,2.504331073,0.095722533,,
78,13,0,Black,transformed,1,2.507970503,0.095722533,,
79,13,0,Black,transformed,1,2.511646696,0.095722533,,
80,13,0,Black,transformed,1,2.51539253,0.095722533,,
81,13,0,Black,transformed,1,2.519238131,0.095722533,,
82,13,0,Black,transformed,1,2.523212057,0.095722533,,
83,13,0,Black,transformed,1,2.52734285,0.095722533,,
84,13,0,Black,transformed,1,2.531659051,0.095722533,,
85,13,0,Black,transformed,1,2.536189201,0.095722533,,
86,13,0,Black,transformed,1,2.540961842,0.095722533,,
87,13,0,Black,transformed,1,2.546005515,0.095722533,,
88,13,0,Black,transformed,1,2.551348046,0.095722533,,
89,13,0,Black,transformed,1,2.557012855,0.095722533,,
90,13,0,Black,transformed,1,2.56302168,0.095722533,,
91,13,0,Black,transformed,1,2.569396257,0.095722533,,
92,13,0,Black,transformed,1,2.576158321,0.095722533,,
93,13,0,Black,transformed,1,2.583329607,0.095722533,,
94,13,0,Black,transformed,1,2.590931852,0.095722533,,
95,13,0,Black,transformed,1,2.59898679,0.095722533,,
40,14,0,Black,transformed,1,2.378317628,0.095722533,,
41,14,0,Black,transformed,1,2.37855478,0.095722533,,
42,14,0,Black,transformed,1,2.378807456,0.095722533,,
43,14,0,Black,transformed,1,2.379083558,0.095722533,,
44,14,0,Black,transformed,1,2.379390983,0.095722533,,
45,14,0,Black,transformed,1,2.379737633,0.095722533,,
46,14,0,Black,transformed,1,2.380131407,0.095722533,,
47,14,0,Black,transformed,1,2.380580205,0.095722533,,
48,14,0,Black,transformed,1,2.381091967,0.095722533,,
49,14,0,Black,transformed,1,2.381694662,0.095722533,,
50,14,0,Black,transformed,1,2.382468825,0.095722533,,
51,14,0,Black,transformed,1,2.383503505,0.095722533,,
52,14,0,Black,transformed,1,2.384887755,0.095722533,,
53,14,0,Black,transformed,1,2.386710624,0.095722533,,
54,14,0,Black,transformed,1,2.389061164,0.095722533,,
55,14,0,Black,transformed,1,2.392028425,0.095722533,,
56,14,0,Black,transformed,1,2.395700604,0.095722533,,
57,14,0,Black,transformed,1,2.400091513,0.095722533,,
58,14,0,Black,transformed,1,2.405083911,0.095722533,,
59,14,0,Black,transformed,1,2.410547215,0.095722533,,
60,14,0,Black,transformed,1,2.416350844,0.095722533,,
61,14,0,Black,transformed,1,2.422364216,0.095722533,,
