"NACCAGE","EDUC","SEX","RACE","sdpred","sd","EDUCCATsomecollege","EDUCCAThigherthancollege","SEX:NACCAGE","EDUCCATsomecollege:NACCAGE","EDUCCAThigherthancollege:NACCAGE","mean.adj","sd.adj"
62,11,0,0,17.9829628836584,17.8245673046858,0,0,0,0,0,119.720866747796,17.9829628836584
63,11,0,0,18.105147735565,18.2716029351972,0,0,0,0,0,119.706973903432,18.105147735565
64,11,0,0,18.2268058293131,18.3062768937603,0,0,0,0,0,119.696763833604,18.2268058293131
65,11,0,0,18.3481389961573,18.4780977097957,0,0,0,0,0,119.682936588566,18.3481389961573
66,11,0,0,18.4694596497948,18.534534595552,0,0,0,0,0,119.657484513474,18.4694596497948
67,11,0,0,18.5910867874355,18.7347046364175,0,0,0,0,0,119.612357820344,18.5910867874355
68,11,0,0,18.7133394062895,18.8832392579597,0,0,0,0,0,119.539506721192,18.7133394062895
69,11,0,0,18.8365365035667,18.9178585149584,0,0,0,0,0,119.430881428034,18.8365365035667
70,11,0,0,18.9609970764773,19.011105080457,0,0,0,0,0,119.278432152885,18.9609970764773
71,11,0,0,19.0870401222311,19.1639208584865,0,0,0,0,0,119.07410910776,19.0870401222311
72,11,0,0,19.2149877623876,19.1352214258965,0,0,0,0,0,118.810570157878,19.2149877623876
73,11,0,0,19.3452145978128,19.2936305901227,0,0,0,0,0,118.492359530827,19.3452145978128
74,11,0,0,19.4781387749925,19.3448512242556,0,0,0,0,0,118.133884370692,19.4781387749925
75,11,0,0,19.6141797584976,19.4853154240321,0,0,0,0,0,117.749850362756,19.6141797584976
76,11,0,0,19.7537570128988,19.6552857138096,0,0,0,0,0,117.354963192298,19.7537570128988
77,11,0,0,19.897290002767,19.7678810625474,0,0,0,0,0,116.9639285446,19.897290002767
78,11,0,0,20.0451981926728,19.8743717001582,0,0,0,0,0,116.591452104943,20.0451981926728
79,11,0,0,20.1979010471872,19.9108111689557,0,0,0,0,0,116.252239558608,20.1979010471872
80,11,0,0,20.3557699799675,20.1669560594387,0,0,0,0,0,115.959780323457,20.3557699799675
81,11,0,0,20.5187043524989,20.2823343212933,0,0,0,0,0,115.715615206234,20.5187043524989
82,11,0,0,20.6863355943736,20.6825408415541,0,0,0,0,0,115.514503106559,20.6863355943736
83,11,0,0,20.8582920599256,21.1438952449116,0,0,0,0,0,115.351125082936,20.8582920599256
84,11,0,0,21.0342021034888,21.077731571107,0,0,0,0,0,115.22016219387,21.0342021034888
85,11,0,0,21.213694079397,21.239342958058,0,0,0,0,0,115.116295497866,21.213694079397
86,11,0,0,21.3963963419843,21.5098780421646,0,0,0,0,0,115.034206053427,21.3963963419843
87,11,0,0,21.5819372455845,21.5532454555998,0,0,0,0,0,114.968574919059,21.5819372455845
88,11,0,0,21.7699528997968,21.8196934967737,0,0,0,0,0,114.914495662106,21.7699528997968
89,11,0,0,21.9601272742598,21.976227026532,0,0,0,0,0,114.869607564182,21.9601272742598
90,11,0,0,22.1521625778472,22.7360767689763,0,0,0,0,0,114.832520066582,22.1521625778472
91,11,0,0,22.3457610553365,22.854204619467,0,0,0,0,0,114.801844520361,22.3457610553365
92,11,0,0,22.5406249515053,23.1044271402683,0,0,0,0,0,114.776192276576,22.5406249515053
93,11,0,0,22.7364565111313,22.9511249885049,0,0,0,0,0,114.754174686282,22.7364565111313
94,11,0,0,22.932957978992,22.6579691059003,0,0,0,0,0,114.734403100537,22.932957978992
95,11,0,0,23.129831599865,23.0730926239768,0,0,0,0,0,114.715488870396,23.129831599865
40,12,0,0,15.0408368537426,14.8458964098694,0,0,0,0,0,125.247693887641,15.0408368537426
41,12,0,0,15.1832217972575,14.7064745295789,0,0,0,0,0,125.106759061867,15.1832217972575
42,12,0,0,15.3254085701517,14.5903959850718,0,0,0,0,0,124.95383746603,15.3254085701517
43,12,0,0,15.4672701083172,14.1484858802971,0,0,0,0,0,124.786034908317,15.4672701083172
44,12,0,0,15.6086793476463,14.6486308948898,0,0,0,0,0,124.600457196916,15.6086793476463
45,12,0,0,15.7495092240313,14.3993473291931,0,0,0,0,0,124.394210140014,15.7495092240313
46,12,0,0,15.8896326733644,14.8664692132804,0,0,0,0,0,124.164399545796,15.8896326733644
47,12,0,0,16.0289226315379,16.2534829242851,0,0,0,0,0,123.908131222449,16.0289226315379
48,12,0,0,16.1672520812322,16.6086189247047,0,0,0,0,0,123.622517598491,16.1672520812322
49,12,0,0,16.3045177734869,16.5786892158232,0,0,0,0,0,123.30803423005,16.3045177734869
50,12,0,0,16.4406788278908,16.5803773607615,0,0,0,0,0,122.97398157307,16.4406788278908
51,12,0,0,16.5757044702645,17.5613420830946,0,0,0,0,0,122.631090074763,16.5757044702645
52,12,0,0,16.7095639264283,17.0985697142496,0,0,0,0,0,122.290090182342,16.7095639264283
53,12,0,0,16.8422264222026,17.2727124072878,0,0,0,0,0,121.961712343018,16.8422264222026
54,12,0,0,16.9736611834077,17.2976689182719,0,0,0,0,0,121.656687004004,16.9736611834077
55,12,0,0,17.1038374358642,17.4335445931616,0,0,0,0,0,121.385744612511,17.1038374358642
56,12,0,0,17.2327249421087,17.4194042555548,0,0,0,0,0,121.159547878566,17.2327249421087
57,12,0,0,17.3603402260979,17.4423436982991,0,0,0,0,0,120.982857909765,17.3603402260979
58,12,0,0,17.4867821977621,17.3610836305767,0,0,0,0,0,120.850038155478,17.4867821977621
59,12,0,0,17.6121581532257,17.5427409888897,0,0,0,0,0,120.75439367153,17.6121581532257
60,12,0,0,17.7365753886133,17.4236570717676,0,0,0,0,0,120.689229513744,17.7365753886133
