"NACCAGE","EDUC","SEX","RACE","mean.adj","sd.adj"
78,11,0,"White",9.11555180885102,2.8387990670747
79,11,0,"White",8.93271313066,2.86993608707358
80,11,0,"White",8.7612835047349,2.90196670778363
81,11,0,"White",8.59687095697605,2.93440040930943
82,11,0,"White",8.43645954680524,2.9667466717556
83,11,0,"White",8.2783615592251,2.99851497522671
84,11,0,"White",8.12169161747162,3.02936222137844
85,11,0,"White",7.96584079566684,3.06011608826611
86,11,0,"White",7.81042881087807,3.09216256471717
87,11,0,"White",7.65530402311797,3.12689107796257
88,11,0,"White",7.50054343534451,3.16569105523327
89,11,0,"White",7.34645269346101,3.20995192376023
90,11,0,"White",7.19356608631607,3.26106311077441
91,11,0,"White",7.04264654570365,3.32041404350676
92,11,0,"White",6.89468564636301,3.38939414918825
93,11,0,"White",6.75090360597874,3.46908308128512
94,11,0,"White",6.61274928518075,3.55882709124027
95,11,0,"White",6.48190018754428,3.65736982371996
96,11,0,"White",6.36026245958989,3.76345431836354
97,11,0,"White",6.24997089078345,3.87582361481035
98,11,0,"White",6.15338891353617,3.99322075269976
99,11,0,"White",6.07310860320457,4.1143887716711
100,11,0,"White",6.01195067809051,4.23807071136375
101,11,0,"White",5.97296449944114,4.36300961141704
21,12,0,"White",15.1387724466596,0.523359864207221
22,12,0,"White",15.0306351167824,0.761972157534665
23,12,0,"White",14.9226263471766,0.996450144434502
24,12,0,"White",14.8150779898111,1.22265951847913
25,12,0,"White",14.7083004018925,1.43646597324094
26,12,0,"White",14.6025824458645,1.63373520229233
27,12,0,"White",14.4981914894084,1.8103328992057
28,12,0,"White",14.3953734054427,1.96212475755343
29,12,0,"White",14.2943525721233,2.08497647090793
30,12,0,"White",14.1953318728436,2.17475599299102
31,12,0,"White",14.0984926962342,2.2295823863566
32,12,0,"White",14.0039949361633,2.25405004167499
33,12,0,"White",13.9119769917361,2.25391054612454
34,12,0,"White",13.8225557672957,2.23491548688362
35,12,0,"White",13.735826672422,2.20281645113059
36,12,0,"White",13.6518636219327,2.1633650260438
37,12,0,"White",13.5707190358827,2.12231279880164
38,12,0,"White",13.4924238395642,2.08541135658245
